Freq,Trace1,Trace2,Trace3,Trace4
100000000,-68.4340271513199,0,0,0
114875000,-68.1728851704369,0,0,0
129750000,-68.2818545753304,0,0,0
144625000,-68.1397338494237,0,0,0
159500000,-67.5003333703532,0,0,0
174375000,-67.9186178484768,0,0,0
189250000,-67.4923240887794,0,0,0
204125000,-67.4154156236915,0,0,0
219000000,-66.9962957974903,0,0,0
233875000,-67.0542792722882,0,0,0
248750000,-66.631099575985,0,0,0
263625000,-66.2960942759067,0,0,0
278500000,-66.0419835928025,0,0,0
293375000,-65.707887203852,0,0,0
308250000,-65.0957780032241,0,0,0
323125000,-63.7410140944935,0,0,0
338000000,-63.4238800584915,0,0,0
352875000,-63.6482062409527,0,0,0
367750000,-63.1229767418237,0,0,0
382625000,-62.7664646373646,0,0,0
397500000,-62.0942449375823,0,0,0
412375000,-60.8933913087406,0,0,0
427250000,-57.5838008951658,0,0,0
442125000,-51.6624003851153,0,0,0
457000000,-47.3442546523247,0,0,0
471875000,-47.5756521998767,0,0,0
486750000,-53.7596398099944,0,0,0
501625000,-54.718766028203,0,0,0
516500000,-55.3122259995088,0,0,0
531375000,-56.7281100435414,0,0,0
546250000,-55.9997757509987,0,0,0
561125000,-47.7516225489458,0,0,0
576000000,-44.4742454486166,0,0,0
590875000,-46.197991003461,0,0,0
605750000,-47.9815843605402,0,0,0
620625000,-46.8680248304938,0,0,0
635500000,-44.3909353532898,0,0,0
650375000,-41.3179034709617,0,0,0
665250000,-33.4978281547865,0,0,0
680125000,-28.8697112371468,0,0,0
695000000,-34.7926567881674,0,0,0
709875000,-39.9774098867787,0,0,0
724750000,-41.0119952990615,0,0,0
739625000,-38.0005929302865,0,0,0
754500000,-30.3995933085719,0,0,0
769375000,-23.8664158355041,0,0,0
784250000,-33.2312625829731,0,0,0
799125000,-36.5172335296485,0,0,0
814000000,-34.1164834397348,0,0,0
828875000,-27.3624626682901,0,0,0
843750000,-26.7865334347451,0,0,0
858625000,-34.0699008770252,0,0,0
873500000,-33.7035642900666,0,0,0
888375000,-30.1344309270394,0,0,0
903250000,-30.2180955393748,0,0,0
918125000,-32.264995096631,0,0,0
933000000,-33.0547124160169,0,0,0
947875000,-33.1240766777541,0,0,0
962750000,-31.7195130554699,0,0,0
977625000,-33.4741816618958,0,0,0
992500000,-31.9034207256056,0,0,0
1007375000,-31.9288645791561,0,0,0
1022250000,-34.1502966516598,0,0,0
1037125000,-33.0920298026805,0,0,0
1052000000,-33.6580969000655,0,0,0
1066875000,-33.0475641223057,0,0,0
1081750000,-33.355261650169,0,0,0
1096625000,-34.9838787583599,0,0,0
1111500000,-32.8832151624536,0,0,0
1126375000,-32.3899242207945,0,0,0
1141250000,-34.8252704253272,0,0,0
1156125000,-32.4756727554183,0,0,0
1171000000,-32.6407731461657,0,0,0
1185875000,-33.7025421727198,0,0,0
1200750000,-30.4454385818059,0,0,0
1215625000,-30.3440130941136,0,0,0
1230500000,-32.5577013338913,0,0,0
1245375000,-30.7662106476563,0,0,0
1260250000,-29.3791088263567,0,0,0
1275125000,-31.1006153051965,0,0,0
1290000000,-29.1055322387544,0,0,0
1304875000,-28.4790962578392,0,0,0
1319750000,-29.7666915557223,0,0,0
1334625000,-28.8619389062739,0,0,0
1349500000,-26.8766656826771,0,0,0
1364375000,-27.9589895746166,0,0,0
1379250000,-27.6339399417786,0,0,0
1394125000,-26.6593255368721,0,0,0
1409000000,-26.8184649198675,0,0,0
1423875000,-29.0022846118715,0,0,0
1438750000,-26.7233784554864,0,0,0
1453625000,-26.0296899620736,0,0,0
1468500000,-28.1318135775819,0,0,0
1483375000,-28.3464777866941,0,0,0
1498250000,-27.1229782636442,0,0,0
1513125000,-27.7780198641272,0,0,0
