Freq,Trace1,Trace2,Trace3,Trace4
100000000,-68.6063668418883,0,0,0
114875000,-68.3838519524382,0,0,0
129750000,-68.194365912694,0,0,0
144625000,-67.963882332238,0,0,0
159500000,-67.8710605916853,0,0,0
174375000,-67.8909913742172,0,0,0
189250000,-67.3117482963241,0,0,0
204125000,-67.6563889367725,0,0,0
219000000,-67.5641912734804,0,0,0
233875000,-67.2509686947532,0,0,0
248750000,-67.0412876140413,0,0,0
263625000,-66.93225207152,0,0,0
278500000,-67.2265305528156,0,0,0
293375000,-66.923761670381,0,0,0
308250000,-66.6662785834872,0,0,0
323125000,-66.147996130011,0,0,0
338000000,-64.613206916121,0,0,0
352875000,-65.9689750850485,0,0,0
367750000,-65.4090838949424,0,0,0
382625000,-65.9254562714263,0,0,0
397500000,-65.2627947476923,0,0,0
412375000,-64.3139740206322,0,0,0
427250000,-62.9921612063026,0,0,0
442125000,-57.0206405323866,0,0,0
457000000,-43.8661601153214,0,0,0
471875000,-46.0254269595152,0,0,0
486750000,-56.8170684727749,0,0,0
501625000,-60.8403271057242,0,0,0
516500000,-60.4294573020695,0,0,0
531375000,-61.2476488885907,0,0,0
546250000,-61.8727135843294,0,0,0
561125000,-53.1931800307133,0,0,0
576000000,-50.1733369846883,0,0,0
590875000,-54.4518269732262,0,0,0
605750000,-53.9849702261112,0,0,0
620625000,-47.6798629143667,0,0,0
635500000,-48.5263416104081,0,0,0
650375000,-46.7618241803576,0,0,0
665250000,-40.5216072414633,0,0,0
680125000,-33.356515372455,0,0,0
695000000,-42.4530645352308,0,0,0
709875000,-45.307891203876,0,0,0
724750000,-44.7264044353155,0,0,0
739625000,-36.9267996308207,0,0,0
754500000,-34.5871082785451,0,0,0
769375000,-30.4883645998612,0,0,0
784250000,-38.3819387178027,0,0,0
799125000,-40.2298458606764,0,0,0
814000000,-37.7241521630777,0,0,0
828875000,-33.6914161294376,0,0,0
843750000,-32.7118464132322,0,0,0
858625000,-39.8226276407265,0,0,0
873500000,-37.4959569002588,0,0,0
888375000,-36.4703011780438,0,0,0
903250000,-38.8666744238651,0,0,0
918125000,-39.6485500574392,0,0,0
933000000,-40.805548203631,0,0,0
947875000,-40.565501703614,0,0,0
962750000,-40.0171322870197,0,0,0
977625000,-42.9083698626427,0,0,0
992500000,-42.7574859103139,0,0,0
1007375000,-42.8481417865672,0,0,0
1022250000,-40.330610056229,0,0,0
1037125000,-39.8069428759233,0,0,0
1052000000,-42.0824551460304,0,0,0
1066875000,-43.12636671604,0,0,0
1081750000,-43.6168372896582,0,0,0
1096625000,-44.4930644691731,0,0,0
1111500000,-43.6732979806991,0,0,0
1126375000,-43.4350220130644,0,0,0
1141250000,-44.1103010826345,0,0,0
1156125000,-43.0207163617946,0,0,0
1171000000,-40.0694017974478,0,0,0
1185875000,-40.4893624629713,0,0,0
1200750000,-39.7870782190063,0,0,0
1215625000,-39.5179009334899,0,0,0
1230500000,-41.0584811475611,0,0,0
1245375000,-40.3865214021718,0,0,0
1260250000,-35.2324329622371,0,0,0
1275125000,-35.436662790639,0,0,0
1290000000,-36.5344033977021,0,0,0
1304875000,-38.3718025019066,0,0,0
1319750000,-38.752774540805,0,0,0
1334625000,-38.7534350609941,0,0,0
1349500000,-38.2580751696158,0,0,0
1364375000,-38.8911161872894,0,0,0
1379250000,-38.6134405946931,0,0,0
1394125000,-37.9578078916518,0,0,0
1409000000,-38.3143810700435,0,0,0
1423875000,-37.8164246037418,0,0,0
1438750000,-37.8686488586964,0,0,0
1453625000,-37.8838795553622,0,0,0
1468500000,-37.7902285193936,0,0,0
1483375000,-38.8686697950788,0,0,0
1498250000,-37.9332984090908,0,0,0
1513125000,-38.092772716805,0,0,0
1528000000,-39.6353038042033,0,0,0
1542875000,-36.7552625089061,0,0,0
1557750000,-33.2557267645467,0,0,0
1572625000,-33.8012814396157,0,0,0
1587500000,-35.7190688476742,0,0,0
1602375000,-35.8514912645426,0,0,0
1617250000,-33.1639348341807,0,0,0
1632125000,-34.2830373039215,0,0,0
1647000000,-39.7230885668964,0,0,0
1661875000,-38.7504616575021,0,0,0
1676750000,-38.8962989383415,0,0,0
1691625000,-39.4753453253272,0,0,0
1706500000,-39.9027349714033,0,0,0
1721375000,-37.8484678096919,0,0,0
1736250000,-38.4839601291206,0,0,0
1751125000,-39.0646518246019,0,0,0
1766000000,-39.4946215270822,0,0,0
1780875000,-39.2565794252973,0,0,0
1795750000,-38.1576254058479,0,0,0
1810625000,-38.9190486781211,0,0,0
