Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.49400,1,0.0428,0.552,0.338,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5796239999999999,0.7361224799999999,1.77,1.599094,1.358265,1.786672,1.537859,56.06,61.44,5296.87,5804.80,24.28,27.40
1.49450,1,0.0429,0.552,0.337,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579622,0.73611994,1.77,1.598978,1.357578,1.792107,1.543927,56.03,61.98,5294.28,5856.51,24.26,27.71
1.49500,1,0.0429,0.551,0.337,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5796199999999999,0.7361173999999999,1.77,1.602619,1.362009,1.79884,1.552835,56.39,62.89,5328.46,5941.78,24.47,28.24
1.49550,1,0.0429,0.551,0.337,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579618,0.7361148599999999,1.77,1.608187,1.367623,1.80801,1.561367,56.64,63.07,5351.45,5958.98,24.62,28.34
1.49600,1,0.0430,0.550,0.337,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5796159999999999,0.7361123199999999,1.77,1.617271,1.375573,1.816875,1.572465,56.82,64.24,5368.98,6069.37,24.72,29.02
1.49650,1,0.0430,0.550,0.336,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579614,0.7361097799999999,1.77,1.627031,1.383422,1.82804,1.585244,56.71,65.20,5357.80,6159.98,24.66,29.58
1.49700,1,0.0430,0.549,0.336,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5796119999999999,0.7361072399999999,1.77,1.641332,1.396617,1.839847,1.597493,56.98,65.81,5383.91,6218.28,24.82,29.93
1.49750,1,0.0430,0.549,0.336,6.065,6.106,0.9880,0.00958,255.02,44.64,0.57961,0.7361047,1.77,1.656531,1.410326,1.853345,1.609674,57.19,65.96,5403.86,6231.83,24.94,30.02
1.49800,1,0.0431,0.548,0.336,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579608,0.7361021600000001,1.77,1.674255,1.426339,1.865248,1.622107,57.57,66.75,5439.31,6307.34,25.15,30.48
1.49850,1,0.0431,0.548,0.335,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579606,0.73609962,1.77,1.69519,1.442658,1.881919,1.635571,57.17,66.44,5401.52,6277.53,24.92,30.30
1.49900,1,0.0431,0.547,0.335,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579604,0.7360970800000001,1.77,1.715351,1.463165,1.897775,1.648192,58.05,66.08,5485.26,6243.36,25.44,30.09
1.49950,1,0.0432,0.547,0.335,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579602,0.73609454,1.77,1.73851,1.481855,1.914133,1.661369,57.90,65.92,5471.00,6228.18,25.35,29.99
1.50000,1,0.0432,0.546,0.334,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5796,0.736092,1.77,1.764288,1.504802,1.93518,1.680609,58.16,66.21,5495.10,6255.59,25.50,30.16
1.50050,1,0.0432,0.546,0.334,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579598,0.73608946,1.77,1.778309,1.517277,1.947689,1.68695,58.29,64.88,5507.84,6130.65,25.58,29.40
1.50100,1,0.0432,0.545,0.334,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579596,0.73608692,1.77,1.796622,1.532525,1.966034,1.69984,58.19,64.03,5498.08,6050.30,25.52,28.90
1.50150,1,0.0433,0.545,0.334,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5795939999999999,0.73608438,1.77,1.81329,1.547915,1.982531,1.715211,58.62,64.49,5539.08,6093.07,25.77,29.17
1.50200,1,0.0433,0.544,0.333,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579592,0.73608184,1.77,1.827242,1.561298,2.002171,1.7265,59.00,62.95,5575.01,5947.38,25.99,28.27
1.50250,1,0.0433,0.544,0.333,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5795899999999999,0.7360792999999999,1.77,1.838957,1.57083,2.019773,1.74201,58.88,63.03,5563.38,5955.61,25.92,28.32
1.50300,1,0.0434,0.543,0.333,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579588,0.73607676,1.77,1.845374,1.576188,2.03597,1.754772,58.98,62.85,5572.41,5938.77,25.97,28.22
1.50350,1,0.0434,0.543,0.332,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5795859999999999,0.7360742199999999,1.77,1.850012,1.581466,2.052319,1.770673,59.32,63.33,5604.96,5983.64,26.17,28.50
1.50400,1,0.0434,0.542,0.332,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579584,0.73607168,1.77,1.850979,1.583215,2.071674,1.784917,59.55,62.69,5626.98,5923.68,26.31,28.13
1.50450,1,0.0434,0.542,0.332,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5795819999999999,0.7360691399999999,1.77,1.848781,1.581172,2.091026,1.800652,59.51,62.46,5622.98,5901.47,26.28,27.99
1.50500,1,0.0435,0.541,0.332,6.064,6.106,0.9880,0.00958,255.02,44.64,0.57958,0.7360666,1.77,1.842883,1.579031,2.111012,1.81674,60.41,62.32,5707.60,5887.99,26.80,27.91
1.50550,1,0.0435,0.541,0.331,6.064,6.106,0.9880,0.00958,255.02,44.64,0.5795779999999999,0.7360640599999999,1.77,1.832787,1.572908,2.127342,1.833592,61.10,63.01,5772.96,5953.76,27.20,28.31
1.50600,1,0.0435,0.541,0.331,6.064,6.106,0.9880,0.00958,255.02,44.64,0.579576,0.73606152,1.77,1.822327,1.564384,2.145965,1.849965,61.22,63.09,5784.77,5961.26,27.28,28.36
1.50650,1,0.0436,0.540,0.331,6.064,6.106,0.9880,0.00958,255.02,44.64,0.5795739999999999,0.7360589799999999,1.77,1.807366,1.553527,2.163069,1.866365,61.92,63.64,5850.06,6012.75,27.68,28.68
1.50700,1,0.0436,0.540,0.330,6.064,6.106,0.9880,0.00958,255.02,44.64,0.579572,0.73605644,1.77,1.792282,1.538652,2.178592,1.880751,61.38,63.89,5799.40,6036.57,27.37,28.82
1.50750,1,0.0436,0.539,0.330,6.064,6.106,0.9880,0.00958,255.02,44.64,0.5795699999999999,0.7360538999999999,1.77,1.772988,1.524242,2.192873,1.895789,61.99,64.56,5857.31,6099.73,27.72,29.21
