340,629237.2,4519500,1019.11
341,629238.1,4519493,1019.12
342,629234.4,4519488,1019.2
343,629230.8,4519483,1019.24
344,629227.4,4519477,1019.22
345,629223.1,4519473,1019.22
346,629217.1,4519470,1019.32
347,629210,4519468,1019.38
348,629203.3,4519468,1019.45
349,629197.3,4519468,1019.5
350,629191.5,4519472,1019.47
351,629193.8,4519478,1019.39
352,629199,4519480,1019.38
353,629205.6,4519480,1019.33
354,629212.8,4519479,1019.3
355,629219.8,4519478,1019.31
356,629225.8,4519479,1019.37
357,629228.5,4519484,1019.44
358,629226,4519488,1019.5
359,629220.3,4519489,1019.55
360,629214,4519489,1019.55
361,629207,4519488,1019.51
362,629200,4519488,1019.48
363,629194.6,4519489,1019.46
364,629192,4519495,1019.41
365,629195.9,4519498,1019.37
366,629201.8,4519498,1019.39
367,629208.8,4519496,1019.41
368,629215.9,4519493,1019.44
369,629222.5,4519490,1019.45
370,629228.4,4519490,1019.51
371,629231.6,4519494,1019.46
372,629228.9,4519499,1019.42
373,629222.9,4519502,1019.34
374,629216.3,4519504,1019.31
375,629209.5,4519505,1019.3
376,629203.2,4519506,1019.29
377,629197.3,4519507,1019.28
378,629192.6,4519509,1019.3
379,629191.2,4519516,1019.31
380,629196.8,4519519,1019.24
381,629201.6,4519517,1019.55
382,629207.3,4519513,1019.55
383,629214.6,4519509,1019.52
384,629222.8,4519505,1019.48
385,629230.3,4519502,1019.47
386,629236.2,4519500,1019.57
387,629240.3,4519495,1019.71
388,629237.8,4519491,1019.76
389,629233.6,4519485,1019.64
390,629228.5,4519466,1019.13
391,629234.9,4519471,1019.08
392,629241.3,4519476,1019.05
393,629247.7,4519482,1019.06
394,629254.3,4519487,1019.07
395,629261,4519493,1019.08
396,629268.1,4519499,1019.11
397,629275.4,4519505,1019.11
398,629282.6,4519510,1019.22
399,629290,4519516,1019.33
400,629297.6,4519522,1019.32
401,629305.3,4519528,1019.31
402,629312.6,4519535,1019.33
403,629319.5,4519541,1019.36
404,629325.9,4519549,1019.19
405,629330.9,4519558,1018.97
407,629335.9,4519576,1018.67
408,629337.3,4519585,1018.53
409,629346.3,4519636,1018.44
410,629347.3,4519643,1018.5
411,629348.3,4519650,1018.52
412,629349.7,4519657,1018.56
413,629350.6,4519664,1018.6
414,629351.4,4519670,1018.66
415,629352.6,4519678,1018.66
416,629352.7,4519688,1018.72
417,629352.3,4519693,1018.82
418,629351.4,4519698,1018.91
419,629350,4519704,1018.96
420,629348.2,4519710,1019.01
421,629346.1,4519717,1019.07
422,629343.6,4519723,1019.1
423,629340.7,4519730,1019.1
424,629337.2,4519738,1019.09
425,629316.1,4519764,1018.92
426,629309.3,4519770,1018.62
427,629302.6,4519776,1018.56
428,629296.2,4519783,1018.47
429,629290.4,4519790,1018.38
430,629285.6,4519799,1018.3
431,629282,4519807,1018.24
432,629279.1,4519817,1018.2
433,629276.3,4519826,1018.2
434,629273.4,4519835,1018.23
435,629270.4,4519845,1018.24
436,629267.4,4519855,1018.19
437,629264.4,4519865,1018.12
438,629261.4,4519875,1018.09
439,629258.6,4519885,1018.04
440,629255.9,4519895,1017.97
441,629253.5,4519905,1017.92
499,629089.6,4520138,1016.66
500,629092.3,4520134,1016.69
501,629095.6,4520130,1016.72
502,629099.3,4520126,1016.75
503,629103.1,4520123,1016.77
504,629107.1,4520119,1016.79
505,629111,4520116,1016.82
506,629115,4520112,1016.84
507,629119.1,4520108,1016.86
508,629131.3,4520098,1016.95
509,629135.5,4520094,1016.98
510,629139.8,4520090,1017.01
511,629144.2,4520086,1017.03
512,629148.6,4520082,1017.04
513,629153.1,4520078,1017.05
514,629157.5,4520074,1017.06
515,629163.8,4520069,1017.07
516,629169.2,4520064,1017.15
517,629175.1,4520059,1017.18
518,629182.2,4520053,1017.2
519,629186.1,4520049,1017.21
520,629190.1,4520046,1017.22
521,629194.3,4520042,1017.21
522,629198.8,4520039,1017.21
523,629203.4,4520035,1017.2
524,629208.1,4520031,1017.2
525,629212.8,4520027,1017.19
526,629217.6,4520024,1017.19
527,629222.3,4520020,1017.2
528,629226.8,4520016,1017.23
529,629230.8,4520012,1017.25
530,629234.3,4520007,1017.27
531,629237.1,4520002,1017.28
532,629238.8,4519997,1017.29
533,629239.8,4519991,1017.29
534,629240.3,4519985,1017.3
535,629240.7,4519979,1017.31
536,629241.4,4519967,1017.33
537,629241.8,4519961,1017.34
538,629242.2,4519954,1017.34
539,629243.5,4519941,1017.38
540,629244.3,4519934,1017.42
541,629245.3,4519927,1017.45
542,629246.3,4519921,1017.49
543,629247.4,4519914,1017.52
544,629248.7,4519907,1017.54
545,629250.1,4519901,1017.55
546,629251.4,4519895,1017.56
547,629252.7,4519890,1017.58
548,629255.1,4519881,1017.6
551,629090.2,4520058,1017.56
552,629090.1,4520058,1017.58
557,629850.9,4519329,1019.55
558,629896.3,4519326,1020.68
559,629813,4519269,1020.24
560,629812.8,4519251,1020.61
561,629801.5,4519316,1019.34
562,629735.9,4519338,1019.21
563,629733,4519331,1019
564,629733.3,4519330,1018.79
565,629731.8,4519330,1018.57
566,629732.1,4519331,1018.77
567,629627,4519349,1018.74
568,629657.4,4519347,1018.98
570,629578.7,4519357,1017.83
572,629418.2,4519376,1020.78
573,629362.7,4519427,1021.17
574,629308.4,4519476,1019.89
575,629263.3,4519399,1019.96
576,629248.8,4519377,1019.9
577,629245.4,4519370,1019.82
578,629245.4,4519369,1019.73
579,629244.6,4519369,1019.89
580,629244.6,4519370,1019.92
581,629322.3,4519370,1019.49
582,629323.5,4519370,1019.56
583,629323.3,4519369,1019.69
584,629322.4,4519369,1019.65
585,629390.5,4519356,1019.78
586,629390.5,4519356,1019.83
587,629398.8,4519352,1019.39
588,629398.8,4519352,1019.39
589,629444.9,4519356,1019.77
590,629446.1,4519356,1019.79
591,629446,4519355,1019.81
592,629445,4519355,1019.78
593,629567.1,4519345,1019.57
594,629568.3,4519345,1019.57
595,629568.1,4519344,1019.48
596,629567.1,4519344,1019.46
638,629065.8,4519527,1019.52
639,629064.1,4519528,1019.64
640,629065.5,4519530,1019.9
641,629066.4,4519529,1020.17
643,629231.9,4519514,1020.84
644,629237.6,4519509,1020.94
645,629235.6,4519507,1020.75
646,629238.6,4519505,1020.73
649,629132.9,4520075,1017.5
866,629327.3,4519670,1018.57
868,629320.6,4519594,1018.57
872,629233,4519514,1022.07
876,629245,4519502,1019.18
877,629242.7,4519504,1019.97
879,629263.6,4519401,1019.13
884,628958.1,4519344,1020.86
885,628957.8,4519349,1021.29
890,629741.8,4519324,1020.16
891,629746.6,4519328,1020.01
892,629744.2,4519333,1019.99
893,629737.8,4519332,1020.03
894,629730.5,4519329,1020.05
895,629722.6,4519327,1020.06
896,629712.3,4519328,1020.07
897,629706.6,4519328,1020.08
898,629700.9,4519328,1020.09
899,629659.6,4519330,1020.15
900,629652.3,4519328,1020.15
901,629645.4,4519327,1020.15
902,629638.8,4519327,1020.15
903,629632.5,4519328,1020.15
904,629625.9,4519330,1020.15
905,629618.4,4519333,1020.14
906,629609.6,4519335,1020.11
907,629600.4,4519337,1020.1
908,629591.3,4519338,1020.08
909,629582.2,4519339,1020.09
910,629573.1,4519340,1020.1
911,629563.8,4519340,1020.1
912,629554.5,4519341,1020.13
913,629545.2,4519342,1020.18
914,629535.8,4519343,1020.23
915,629526.1,4519344,1020.28
916,629516.3,4519345,1020.34
917,629506.4,4519346,1020.4
918,629496.3,4519346,1020.44
919,629486.3,4519347,1020.49
920,629466.9,4519349,1020.5
921,629447.8,4519351,1020.47
922,629410.5,4519354,1020.37
923,629403,4519355,1020.36
924,629392.1,4519356,1020.33
925,629386.1,4519357,1020.35
926,629379.4,4519357,1020.32
927,629365.9,4519357,1020.29
928,629355.9,4519360,1020.26
929,629350.4,4519361,1020.29
930,629344.8,4519362,1020.35
931,629338.9,4519362,1020.4
932,629332.9,4519362,1020.43
933,629327,4519362,1020.44
934,629321.1,4519362,1020.44
935,629315.1,4519362,1020.42
936,629295.9,4519361,1020.34
937,629285.4,4519362,1020.14
938,629280.1,4519361,1020.15
939,629274.6,4519361,1020.16
940,629267.7,4519361,1020.05
941,629260.8,4519361,1020.05
942,629249,4519362,1020.13
943,629240.1,4519374,1020.26
944,629238.4,4519380,1020.33
945,629236.9,4519385,1020.32
946,629235.4,4519390,1020.31
947,629233.7,4519396,1020.26
948,629231.8,4519402,1020.18
949,629230.3,4519412,1020.16
950,629230.3,4519418,1020.16
954,629223.8,4519447,1020.36
955,629224.3,4519454,1020.53
1195,628995,4520144,1020.06
1196,628993.2,4520136,1019.95
1197,628994.1,4520142,1019.88
1200,629006,4520143,1020.23
1201,629007.6,4520137,1020.11
1202,629006.3,4520145,1020.09
1252,629090.9,4520141,1019.02
1253,629096,4520132,1019.02
1254,629102.7,4520124,1019
1255,629110.4,4520117,1018.95
1256,629118.5,4520109,1018.88
1257,629126.9,4520102,1018.86
1258,629135.6,4520094,1018.85
1259,629144.5,4520087,1018.83
1260,629153.6,4520079,1018.82
1261,629162.6,4520071,1018.79
1262,629171.7,4520063,1018.78
1263,629180.8,4520056,1018.81
