Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.49400,1,0.0428,0.552,0.338,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5796239999999999,0.7361224799999999,1.77,1.416752,1.210567,1.503704,1.266289,58.36,53.02,5514.11,5009.20,25.61,22.52
1.49450,1,0.0429,0.552,0.337,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579622,0.73611994,1.77,1.42859,1.221537,1.519512,1.278442,58.78,52.84,5553.98,4992.49,25.86,22.41
1.49500,1,0.0429,0.551,0.337,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5796199999999999,0.7361173999999999,1.77,1.443536,1.233794,1.53667,1.292937,58.60,52.85,5537.23,4993.42,25.76,22.42
1.49550,1,0.0429,0.551,0.337,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579618,0.7361148599999999,1.77,1.457733,1.246466,1.55258,1.309208,58.78,53.59,5553.72,5063.76,25.86,22.85
1.49600,1,0.0430,0.550,0.337,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5796159999999999,0.7361123199999999,1.77,1.474152,1.257955,1.576054,1.325997,58.09,52.94,5489.05,5002.47,25.46,22.47
1.49650,1,0.0430,0.550,0.336,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579614,0.7361097799999999,1.77,1.490945,1.272255,1.596063,1.34125,58.09,52.56,5488.71,4966.07,25.46,22.25
1.49700,1,0.0430,0.549,0.336,6.065,6.106,0.9880,0.00958,255.02,44.64,0.5796119999999999,0.7361072399999999,1.77,1.508299,1.28589,1.618148,1.357652,57.73,52.04,5454.22,4916.64,25.25,21.95
1.49750,1,0.0430,0.549,0.336,6.065,6.106,0.9880,0.00958,255.02,44.64,0.57961,0.7361047,1.77,1.52543,1.299863,1.639171,1.37476,57.54,51.91,5436.30,4904.88,25.14,21.88
1.49800,1,0.0431,0.548,0.336,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579608,0.7361021600000001,1.77,1.543444,1.315344,1.65629,1.387976,57.70,51.76,5451.79,4890.62,25.23,21.79
1.49850,1,0.0431,0.548,0.335,6.065,6.106,0.9880,0.00958,255.02,44.64,0.579606,0.73609962,1.77,1.563066,1.330028,1.672026,1.40161,57.11,51.87,5396.38,4900.76,24.89,21.85
