Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.49400,1,0.0412,0.517,0.393,5.495,5.559,0.9885,0.01038,257.97,67.03,0.5796239999999999,0.7361224799999999,3.09,2.283679,1.972899,2.604504,2.269495,60.25,64.30,5692.82,6075.04,25.88,28.23
1.49450,1,0.0412,0.517,0.393,5.495,5.559,0.9885,0.01038,257.97,67.03,0.579622,0.73611994,3.09,2.314009,1.999751,2.605919,2.266256,60.40,63.32,5706.44,5983.24,25.96,27.66
1.49500,1,0.0413,0.516,0.392,5.495,5.559,0.9885,0.01038,257.97,67.03,0.5796199999999999,0.7361173999999999,3.09,2.350287,2.03153,2.611525,2.270489,60.63,63.34,5729.00,5984.59,26.10,27.67
1.49550,1,0.0413,0.516,0.392,5.495,5.559,0.9885,0.01038,257.97,67.03,0.579618,0.7361148599999999,3.09,2.385213,2.067844,2.621282,2.278286,61.99,63.19,5856.91,5970.82,26.89,27.59
1.49600,1,0.0413,0.515,0.392,5.495,5.559,0.9885,0.01038,257.97,67.03,0.5796159999999999,0.7361123199999999,3.09,2.423034,2.100726,2.635016,2.289302,62.00,62.99,5858.25,5951.90,26.90,27.47
1.49650,1,0.0414,0.515,0.392,5.495,5.559,0.9885,0.01038,257.98,67.03,0.579614,0.7361097799999999,3.09,2.462397,2.135726,2.652986,2.303698,62.34,62.89,5890.35,5942.21,27.09,27.41
1.49700,1,0.0414,0.514,0.391,5.495,5.559,0.9885,0.01038,257.98,67.03,0.5796119999999999,0.7361072399999999,3.09,2.500701,2.169712,2.672786,2.315337,62.51,61.77,5906.02,5835.88,27.19,26.76
1.49750,1,0.0414,0.514,0.391,5.495,5.559,0.9885,0.01038,257.98,67.03,0.57961,0.7361047,3.09,2.539697,2.201916,2.68954,2.332543,62.16,62.30,5873.16,5886.69,26.99,27.07
1.49800,1,0.0414,0.514,0.391,5.495,5.559,0.9885,0.01038,257.98,67.03,0.579608,0.7361021600000001,3.09,2.57056,2.236127,2.703501,2.347424,63.76,62.86,6024.12,5939.55,27.91,27.40
1.49850,1,0.0415,0.513,0.390,5.495,5.559,0.9885,0.01038,257.98,67.03,0.579606,0.73609962,3.09,2.605069,2.265245,2.719925,2.359087,63.71,62.49,6020.07,5904.35,27.89,27.18
1.49900,1,0.0415,0.513,0.390,5.495,5.559,0.9885,0.01039,257.98,67.03,0.579604,0.7360970800000001,3.09,2.630768,2.290705,2.730221,2.367285,64.39,62.34,6083.45,5890.62,28.28,27.10
