Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
10.46900,17,1.0387,0.001,0.002,6.161,7.656,0.9798,0.01238,249.25,37.47,0.543724,0.69052948,1.41,552162.3,284678.7,580122.4,281169.5,249.12,220.15,23538.25,20800.89,126.39,110.63
10.46950,17,1.0387,0.001,0.002,6.161,7.656,0.9798,0.01238,249.25,37.47,0.5437219999999999,0.6905269399999999,1.41,551982.4,285066.1,582144,282335,249.99,234.07,23620.38,22116.50,126.86,118.20
10.47000,17,1.0387,0.001,0.002,6.161,7.656,0.9798,0.01238,249.25,37.47,0.54372,0.6905244,1.41,551682.7,285119.1,584148.7,283450.1,250.37,220.65,23656.03,20847.87,127.06,110.90
10.47050,17,1.0387,0.001,0.002,6.161,7.656,0.9798,0.01238,249.25,37.47,0.5437179999999999,0.6905218599999999,1.41,551716.7,285009.3,586383.8,284567.1,250.14,220.70,23634.17,20852.49,126.94,110.93
10.47100,17,1.0388,0.001,0.002,6.161,7.656,0.9798,0.01238,249.25,37.47,0.543716,0.6905193199999999,1.41,551107.8,284860,588011.4,285467.4,250.46,220.88,23664.85,20870.18,127.11,111.03
10.47150,17,1.0388,0.001,0.002,6.161,7.680,0.9798,0.01238,249.25,37.47,0.5437139999999999,0.6905167799999999,1.41,550619.3,284789.7,589950.8,286547,250.79,221.09,23696.22,20889.74,127.27,111.12
10.47200,17,1.0388,0.001,0.002,6.161,7.680,0.9798,0.01238,249.25,37.47,0.543712,0.69051424,1.41,549977.3,284738.4,591269.2,287316.9,251.31,221.28,23744.72,20908.07,127.55,111.22
10.47250,17,1.0389,0.001,0.002,6.161,7.680,0.9798,0.01238,249.25,37.47,0.5437099999999999,0.6905117,1.41,548917.8,284449.9,592843.5,288138.7,251.81,221.39,23792.10,20918.10,127.82,111.28
10.47300,17,1.0389,0.001,0.002,6.161,7.680,0.9798,0.01238,249.25,37.47,0.543708,0.69050916,1.41,548240.9,284130.9,594141.9,288947.4,251.87,221.66,23797.63,20943.16,127.85,111.42
10.47350,17,1.0389,0.001,0.002,6.161,7.680,0.9798,0.01238,249.25,37.47,0.5437059999999999,0.6905066199999998,1.41,546856.8,283704.6,594865,289614,252.40,234.12,23848.41,22120.76,128.14,118.20
10.47400,17,1.0390,0.001,0.002,6.161,7.680,0.9798,0.01238,249.25,37.47,0.543704,0.69050408,1.41,545418.2,283292.5,595611.5,290145.1,253.05,222.40,23909.32,21013.27,128.49,111.83
10.47450,17,1.0390,0.001,0.002,6.161,7.680,0.9798,0.01238,249.25,37.47,0.5437019999999999,0.6905015399999999,1.41,544107.1,282725.4,596486.2,290544.8,253.26,222.36,23929.38,21009.55,128.61,111.80
10.47500,17,1.0390,0.001,0.002,6.161,7.680,0.9798,0.01238,249.25,37.47,0.5437,0.690499,1.41,542504.5,282271.4,597328.6,290889.2,253.97,222.26,23996.40,21000.27,128.99,111.75
10.47550,17,1.0391,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.543698,0.69049646,1.41,540773.9,281666.3,597912.7,291394.8,254.55,222.61,24051.29,21033.41,129.31,111.94
10.47600,17,1.0391,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.543696,0.69049392,1.41,538875.5,280819.2,598127.1,291757.7,254.82,223.00,24076.64,21069.81,129.45,112.15
10.47650,17,1.0391,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.543694,0.69049138,1.41,537095.1,280351.1,598571.9,291999.9,255.70,223.03,24159.37,21073.36,129.93,112.17
10.47700,17,1.0391,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.543692,0.69048884,1.41,534501.4,279312.1,599273.6,292439.2,256.30,223.18,24216.47,21087.02,130.26,112.25
10.47750,17,1.0392,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.54369,0.6904863,1.41,532546.4,278567.7,599807,292752.2,256.86,223.28,24269.39,21096.47,130.56,112.30
10.47800,17,1.0392,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.543688,0.6904837599999999,1.41,529915.5,277551.8,599796.6,292990.7,257.56,223.64,24335.63,21130.78,130.94,112.50
10.47850,17,1.0392,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.543686,0.69048122,1.41,527405.8,276385.3,600131,293103.9,257.85,223.57,24363.02,21123.72,131.10,112.46
10.47900,17,1.0393,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.543684,0.6904786799999999,1.41,524980.7,275505.1,600754.5,293483.7,258.65,223.70,24438.18,21136.35,131.53,112.53
10.47950,17,1.0393,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.543682,0.69047614,1.41,522029.9,274286.7,600977.1,293707.5,259.30,223.87,24500.23,21152.55,131.89,112.62
10.48000,17,1.0393,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.5436799999999999,0.6904735999999999,1.41,519433.2,273040.8,601304.8,294078.2,259.54,224.19,24522.65,21182.21,132.01,112.79
10.48050,17,1.0394,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.543678,0.69047106,1.41,516408.6,271861.7,601705.5,294418.7,260.39,224.42,24603.39,21204.62,132.48,112.92
10.48100,17,1.0394,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.5436759999999999,0.6904685199999999,1.41,513557.4,270613.8,602053.9,294539.3,260.91,224.35,24652.07,21197.59,132.76,112.88
10.48150,17,1.0394,0.001,0.002,6.161,7.680,0.9798,0.01239,249.25,37.47,0.543674,0.69046598,1.41,510490.4,269198.5,601963.1,294790.5,261.32,224.79,24691.01,21239.29,132.98,113.12
10.48200,17,1.0395,0.001,0.002,6.160,7.680,0.9798,0.01239,249.25,37.47,0.5436719999999999,0.6904634399999999,1.41,507593.7,268086.8,602103.1,295202.9,262.21,225.33,24774.69,21289.93,133.46,113.41
10.48250,17,1.0395,0.001,0.002,6.160,7.680,0.9798,0.01239,249.25,37.47,0.54367,0.6904609,1.41,504638,266863.1,602436.1,295271.5,262.91,225.18,24841.24,21276.55,133.85,113.33
10.48300,17,1.0395,0.001,0.002,6.160,7.680,0.9798,0.01239,249.25,37.47,0.5436679999999999,0.6904583599999999,1.41,501722.6,265589,602167.4,295442.9,263.48,225.64,24894.48,21319.44,134.15,113.58
10.48350,17,1.0395,0.001,0.002,6.160,7.680,0.9798,0.01239,249.25,37.47,0.543666,0.6904558199999999,1.41,499128.7,264329.6,602117.1,295309.2,263.72,225.47,24917.25,21304.00,134.28,113.49
10.48400,17,1.0396,0.001,0.002,6.160,7.680,0.9798,0.01239,249.25,37.47,0.5436639999999999,0.69045328,1.41,496419.2,263120.5,601387.2,295474.5,264.22,226.28,24965.19,21380.36,134.56,113.93
10.48450,17,1.0396,0.001,0.002,6.160,7.680,0.9798,0.01239,249.25,37.47,0.543662,0.69045074,1.41,493907.4,262017.2,600759.5,295286.1,264.71,226.46,25011.51,21397.46,134.82,114.03
10.48500,17,1.0396,0.001,0.002,6.160,7.680,0.9798,0.01239,249.25,37.47,0.5436599999999999,0.6904482,1.41,491445.2,260808,599931.8,294774.6,264.92,226.31,25031.34,21382.53,134.94,113.94
10.48550,17,1.0397,0.001,0.002,6.160,7.680,0.9798,0.01239,249.25,37.47,0.543658,0.69044566,1.41,489341.6,259623.3,598696.1,294510.4,264.80,226.85,25019.72,21433.65,134.87,114.24
10.48600,17,1.0397,0.001,0.002,6.160,7.680,0.9798,0.01239,249.25,37.47,0.5436559999999999,0.6904431199999999,1.41,487044.3,258778.1,597406.1,293953.6,265.62,226.97,25096.91,21444.82,135.31,114.30
10.48650,17,1.0397,0.001,0.002,6.160,7.680,0.9798,0.01239,249.25,37.47,0.543654,0.69044058,1.41,485222.6,257733.4,595842.5,293232.1,265.45,227.04,25080.97,21451.71,135.22,114.34
10.48700,17,1.0398,0.001,0.002,6.160,7.680,0.9798,0.01239,249.25,37.47,0.5436519999999999,0.6904380399999999,1.41,482999.3,256831,594077.8,292447.5,266.09,227.19,25141.54,21465.90,135.57,114.42
10.48750,17,1.0398,0.001,0.002,6.160,7.680,0.9798,0.01239,249.25,37.47,0.54365,0.6904355,1.41,480940.9,255946.5,591878.6,291507.3,266.56,227.41,25185.67,21486.57,135.82,114.54
