! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 02 June 2021 10:14:00
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9938A
! SERIAL MY53104442
! FIRMWARE_VERSION A.08.19
! CORRECTION 
! Application SA
! Trace TIMESTAMP: 0001-01-01 00:00:00Z
! CHECKSUM 0530602596
! DATA Freq,SA Clear-Write,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
100000000,-78.9122966520666,0,0,0
118625000,-78.5154016962679,0,0,0
137250000,-78.0518776878428,0,0,0
155875000,-78.2298169782725,0,0,0
174500000,-78.1550078502467,0,0,0
193125000,-77.4758590187609,0,0,0
211750000,-77.5466506496835,0,0,0
230375000,-77.1485842666766,0,0,0
249000000,-77.1127864753305,0,0,0
267625000,-76.6305999795839,0,0,0
286250000,-76.005516349387,0,0,0
304875000,-66.08841836175,0,0,0
323500000,-64.1705145503832,0,0,0
342125000,-71.0104967057302,0,0,0
360750000,-70.6791564166856,0,0,0
379375000,-61.1145330037407,0,0,0
398000000,-57.7915498013491,0,0,0
416625000,-53.1307983265253,0,0,0
435250000,-37.6278585047561,0,0,0
453875000,-37.0085416416719,0,0,0
472500000,-50.998619116184,0,0,0
491125000,-54.5289619659995,0,0,0
509750000,-53.2846738243784,0,0,0
528375000,-45.112362187453,0,0,0
547000000,-46.0634080422295,0,0,0
565625000,-50.9948078792375,0,0,0
584250000,-48.1418720156143,0,0,0
602875000,-52.3592515352173,0,0,0
621500000,-52.3018417829823,0,0,0
640125000,-43.3447348050326,0,0,0
658750000,-44.7768311640917,0,0,0
677375000,-40.9368175011882,0,0,0
696000000,-40.6525642976362,0,0,0
714625000,-48.6454975744435,0,0,0
733250000,-39.696017478466,0,0,0
751875000,-39.2255088252189,0,0,0
770500000,-40.337274281388,0,0,0
789125000,-39.9125442148875,0,0,0
807750000,-37.6947568202781,0,0,0
826375000,-38.053680039799,0,0,0
845000000,-42.1149689052974,0,0,0
863625000,-41.7607483732382,0,0,0
882250000,-41.3605898238446,0,0,0
900875000,-43.0415712404481,0,0,0
919500000,-42.1290307592933,0,0,0
938125000,-43.6372266664704,0,0,0
956750000,-43.3997711333537,0,0,0
975375000,-43.4979908610977,0,0,0
994000000,-42.1144055010862,0,0,0
1012625000,-42.9109997486016,0,0,0
1031250000,-43.3406337690402,0,0,0
1049875000,-43.0178954540495,0,0,0
1068500000,-40.8720090529196,0,0,0
1087125000,-36.1741532792337,0,0,0
1105750000,-35.6338249003748,0,0,0
1124375000,-45.7118244772736,0,0,0
1143000000,-46.763849931191,0,0,0
1161625000,-45.9536870115742,0,0,0
1180250000,-45.6479887496809,0,0,0
1198875000,-44.4345840784327,0,0,0
1217500000,-44.5199373812746,0,0,0
1236125000,-44.4886110390662,0,0,0
1254750000,-43.0927538684077,0,0,0
1273375000,-43.2000509898358,0,0,0
