Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_x_2,P_Off_x_2,P_On_x_3,P_Off_x_3,P_On_x_4,P_Off_x_4,P_On_x_5,P_Off_x_5,P_On_x_6,P_Off_x_6,P_On_x_7,P_Off_x_7,P_On_x_8,P_Off_x_8,P_On_x_9,P_Off_x_9,P_On_x_10,P_Off_x_10,P_On_x_11,P_Off_x_11,P_On_y_1,P_Off_y_1,P_On_y_2,P_Off_y_2,P_On_y_3,P_Off_y_3,P_On_y_4,P_Off_y_4,P_On_y_5,P_Off_y_5,P_On_y_6,P_Off_y_6,P_On_y_7,P_Off_y_7,P_On_y_8,P_Off_y_8,P_On_y_9,P_Off_y_9,P_On_y_10,P_Off_y_10,P_On_y_11,P_Off_y_11,TSYSdivEta_x_1,TSYSdivEta_x_2,TSYSdivEta_x_3,TSYSdivEta_x_4,TSYSdivEta_x_5,TSYSdivEta_x_6,TSYSdivEta_x_7,TSYSdivEta_x_8,TSYSdivEta_x_9,TSYSdivEta_x_10,TSYSdivEta_x_11,TSYSdivEta_y_1,TSYSdivEta_y_2,TSYSdivEta_y_3,TSYSdivEta_y_4,TSYSdivEta_y_5,TSYSdivEta_y_6,TSYSdivEta_y_7,TSYSdivEta_y_8,TSYSdivEta_y_9,TSYSdivEta_y_10,TSYSdivEta_y_11,SEFD_x_1,SEFD_x_2,SEFD_x_3,SEFD_x_4,SEFD_x_5,SEFD_x_6,SEFD_x_7,SEFD_x_8,SEFD_x_9,SEFD_x_10,SEFD_x_11,SEFD_y_1,SEFD_y_2,SEFD_y_3,SEFD_y_4,SEFD_y_5,SEFD_y_6,SEFD_y_7,SEFD_y_8,SEFD_y_9,SEFD_y_10,SEFD_y_11,TRCVR_x_1,TRCVR_x_2,TRCVR_x_3,TRCVR_x_4,TRCVR_x_5,TRCVR_x_6,TRCVR_x_7,TRCVR_x_8,TRCVR_x_9,TRCVR_x_10,TRCVR_x_11,TRCVR_y_1,TRCVR_y_2,TRCVR_y_3,TRCVR_y_4,TRCVR_y_5,TRCVR_y_6,TRCVR_y_7,TRCVR_y_8,TRCVR_y_9,TRCVR_y_10,TRCVR_y_11
1.24412,1,0.0276,1.548,1.188,6.882,6.976,0.9837,0.00896,261.86,32.61,0.58062352,0.7373918704,1.18,6.2384e-07,5.935786e-07,2.03123e-07,1.927902e-07,2.280276e-07,2.171516e-07,2.275105e-07,2.158355e-07,2.53124e-07,2.354311e-07,2.508e-07,2.351387e-07,2.260787e-07,2.14478e-07,2.30408e-07,2.125081e-07,2.29513e-07,2.114097e-07,2.290796e-07,2.095587e-07,2.275107e-07,2.110664e-07,5.73724e-07,5.116145e-07,2.314856e-07,2.065283e-07,2.055706e-07,1.826848e-07,2.312537e-07,2.061012e-07,2.069934e-07,1.836845e-07,2.334758e-07,2.0652e-07,2.304359e-07,2.064128e-07,2.333135e-07,2.086727e-07,2.058453e-07,1.852529e-07,2.054307e-07,1.855477e-07,2.33443e-07,2.111535e-07,129.55,123.23,131.87,122.10,87.88,99.16,122.11,78.41,77.13,70.90,84.77,54.40,54.65,52.72,54.12,52.05,50.60,56.75,55.93,59.42,61.63,62.57,12240.35,11643.18,12459.44,11536.41,8303.66,9369.17,11537.27,7408.49,7287.39,6699.01,8009.55,5140.31,5164.00,4981.28,5113.33,4917.62,4780.95,5361.82,5284.64,5613.87,5823.42,5911.57,65.87,62.20,67.22,61.55,41.68,48.23,61.55,36.18,35.44,31.82,39.88,22.24,22.39,21.27,22.08,20.88,20.04,23.61,23.13,25.15,26.44,26.98
1.24438,1,0.0276,1.548,1.187,6.882,6.976,0.9837,0.00896,261.86,32.61,0.5806224799999999,0.7373905496,1.18,6.283168e-07,5.905728e-07,2.056892e-07,1.932882e-07,2.292615e-07,2.173135e-07,2.30033e-07,2.16405e-07,2.565767e-07,2.373552e-07,2.533159e-07,2.370175e-07,2.284086e-07,2.158855e-07,2.333398e-07,2.148719e-07,2.323478e-07,2.142238e-07,2.316447e-07,2.124212e-07,2.295869e-07,2.140728e-07,5.734849e-07,5.109479e-07,2.321508e-07,2.071952e-07,2.061379e-07,1.82987e-07,2.315286e-07,2.06374e-07,2.072911e-07,1.840892e-07,2.332487e-07,2.073108e-07,2.307159e-07,2.072196e-07,2.333659e-07,2.090928e-07,2.059246e-07,1.85453e-07,2.059559e-07,1.852814e-07,2.339674e-07,2.106244e-07,103.36,102.96,120.14,104.89,81.57,96.06,113.87,76.85,78.08,72.99,91.15,53.97,54.84,52.21,54.19,52.41,52.80,58.26,56.90,59.84,59.20,59.60,9765.53,9727.90,11351.73,9910.73,7706.94,9076.24,10759.25,7261.60,7377.07,6896.61,8612.03,5099.29,5181.82,4933.13,5120.45,4951.94,4988.36,5504.30,5376.31,5653.96,5593.29,5631.48,50.67,50.44,60.41,51.56,38.02,46.43,56.77,35.28,35.99,33.04,43.58,21.99,22.50,20.97,22.12,21.09,21.31,24.48,23.70,25.40,25.03,25.26
1.24463,1,0.0276,1.547,1.187,6.882,6.976,0.9837,0.00896,261.86,32.61,0.5806214799999999,0.7373892795999999,1.18,6.336355e-07,5.936894e-07,2.067382e-07,1.939137e-07,2.302266e-07,2.1839e-07,2.315583e-07,2.179207e-07,2.581637e-07,2.392466e-07,2.550879e-07,2.383034e-07,2.296283e-07,2.171356e-07,2.34897e-07,2.164806e-07,2.338845e-07,2.158188e-07,2.331661e-07,2.138769e-07,2.311708e-07,2.153291e-07,5.735064e-07,5.108229e-07,2.32116e-07,2.071556e-07,2.060919e-07,1.827202e-07,2.314011e-07,2.059129e-07,2.07209e-07,1.839836e-07,2.332255e-07,2.068897e-07,2.305911e-07,2.070763e-07,2.328408e-07,2.086317e-07,2.052678e-07,1.846896e-07,2.056693e-07,1.845796e-07,2.337447e-07,2.104473e-07,98.16,99.86,121.86,105.54,83.53,93.77,114.79,77.63,78.90,73.23,89.77,53.82,54.81,51.63,53.36,52.32,51.88,58.16,56.92,59.28,57.80,59.66,9274.48,9435.67,11513.58,9971.61,7892.16,8859.85,10846.24,7335.32,7454.85,6919.17,8482.14,5085.36,5179.05,4878.66,5041.38,4943.34,4902.27,5495.33,5377.82,5600.67,5461.58,5636.90,47.65,48.64,61.41,51.93,39.16,45.10,57.31,35.73,36.47,33.18,42.78,21.91,22.48,20.64,21.64,21.03,20.78,24.43,23.70,25.07,24.22,25.30
1.24487,1,0.0276,1.546,1.186,6.882,6.976,0.9837,0.00896,261.86,32.61,0.58062052,0.7373880603999999,1.18,6.422861e-07,6.007208e-07,2.094328e-07,1.963715e-07,2.328943e-07,2.211229e-07,2.344326e-07,2.20567e-07,2.614165e-07,2.41899e-07,2.57886e-07,2.409101e-07,2.318146e-07,2.195589e-07,2.371577e-07,2.191044e-07,2.362452e-07,2.183572e-07,2.355047e-07,2.157281e-07,2.333038e-07,2.180326e-07,5.768984e-07,5.124052e-07,2.330448e-07,2.078927e-07,2.066095e-07,1.828523e-07,2.322108e-07,2.063429e-07,2.077309e-07,1.843746e-07,2.340884e-07,2.073478e-07,2.31207e-07,2.072893e-07,2.331003e-07,2.085653e-07,2.056428e-07,1.847226e-07,2.059207e-07,1.846173e-07,2.338208e-07,2.110705e-07,95.45,99.30,124.06,105.06,81.86,93.73,118.32,80.16,80.62,72.04,94.30,52.47,54.59,50.83,52.68,52.14,51.21,57.24,56.14,58.32,57.24,61.27,9018.75,9382.03,11722.23,9926.74,7734.18,8855.78,11179.38,7573.54,7617.46,6807.06,8909.49,4957.97,5157.86,4802.97,4977.75,4926.08,4838.75,5408.32,5304.70,5510.09,5407.89,5789.55,46.08,48.31,62.69,51.66,38.19,45.08,59.36,37.20,37.47,32.49,45.41,21.13,22.35,20.17,21.25,20.93,20.39,23.89,23.26,24.52,23.89,26.24
1.24513,1,0.0276,1.545,1.186,6.882,6.976,0.9837,0.00896,261.86,32.61,0.58061948,0.7373867396,1.18,6.503564e-07,6.113091e-07,2.122276e-07,1.99924e-07,2.354478e-07,2.253878e-07,2.373408e-07,2.247155e-07,2.649675e-07,2.458306e-07,2.613633e-07,2.442459e-07,2.345697e-07,2.223331e-07,2.396571e-07,2.219195e-07,2.38876e-07,2.209292e-07,2.383229e-07,2.181581e-07,2.363282e-07,2.204234e-07,5.796406e-07,5.142243e-07,2.343552e-07,2.086614e-07,2.076754e-07,1.833444e-07,2.329331e-07,2.06693e-07,2.086192e-07,1.847635e-07,2.347673e-07,2.078332e-07,2.315743e-07,2.07693e-07,2.333698e-07,2.082699e-07,2.058434e-07,1.846852e-07,2.061411e-07,1.850234e-07,2.340629e-07,2.121067e-07,103.38,107.30,147.95,117.54,84.83,94.22,119.98,82.62,81.29,71.44,91.52,51.91,53.63,49.76,52.02,51.14,50.96,57.43,54.79,57.64,57.86,63.79,9768.07,10138.45,13978.84,11105.30,8014.99,8902.84,11336.58,7806.20,7680.77,6750.19,8647.06,4904.62,5067.02,4701.61,4914.72,4832.40,4814.50,5426.29,5177.18,5446.18,5466.62,6027.48,50.68,52.96,76.56,58.90,39.91,45.37,60.32,38.63,37.86,32.14,43.80,20.80,21.80,19.55,20.86,20.35,20.24,24.00,22.47,24.13,24.25,27.70
1.24537,1,0.0276,1.544,1.185,6.882,6.976,0.9837,0.00896,261.86,32.61,0.5806185199999999,0.7373855203999999,1.18,6.556564e-07,6.189576e-07,2.142887e-07,2.02538e-07,2.380273e-07,2.289521e-07,2.402573e-07,2.281972e-07,2.686044e-07,2.491919e-07,2.644878e-07,2.473905e-07,2.371905e-07,2.252482e-07,2.41986e-07,2.242865e-07,2.41551e-07,2.233391e-07,2.407307e-07,2.203059e-07,2.392449e-07,2.229365e-07,5.796643e-07,5.143305e-07,2.347075e-07,2.089501e-07,2.081429e-07,1.834623e-07,2.334258e-07,2.066696e-07,2.092501e-07,1.851067e-07,2.353653e-07,2.08241e-07,2.319958e-07,2.082531e-07,2.336717e-07,2.080844e-07,2.057762e-07,1.845253e-07,2.061767e-07,1.850616e-07,2.342074e-07,2.128572e-07,111.37,113.82,166.60,124.95,84.77,95.55,124.55,83.68,80.98,71.23,90.27,51.99,53.57,49.09,51.01,50.63,50.70,57.92,53.70,57.34,57.88,65.84,10523.20,10754.29,15740.82,11805.88,8009.24,9028.06,11768.26,7906.44,7651.53,6729.88,8529.21,4911.83,5061.50,4637.99,4819.38,4783.68,4790.12,5472.68,5074.04,5417.73,5468.42,6220.50,55.32,56.75,87.39,63.21,39.88,46.14,62.98,39.24,37.68,32.01,43.07,20.84,21.76,19.16,20.27,20.06,20.09,24.29,21.84,23.95,24.26,28.88
1.24562,1,0.0276,1.543,1.184,6.882,6.976,0.9837,0.00896,261.86,32.61,0.58061752,0.7373842504,1.18,6.625485e-07,6.282337e-07,2.16539e-07,2.062167e-07,2.405482e-07,2.333778e-07,2.436147e-07,2.323213e-07,2.725657e-07,2.531853e-07,2.681577e-07,2.513395e-07,2.398667e-07,2.284753e-07,2.447111e-07,2.269364e-07,2.439851e-07,2.25822e-07,2.434565e-07,2.22862e-07,2.423755e-07,2.254093e-07,5.801539e-07,5.154876e-07,2.354642e-07,2.097269e-07,2.087707e-07,1.838471e-07,2.341561e-07,2.066627e-07,2.102794e-07,1.853615e-07,2.360374e-07,2.088237e-07,2.327044e-07,2.087381e-07,2.342579e-07,2.077752e-07,2.060196e-07,1.842479e-07,2.061949e-07,1.850757e-07,2.345992e-07,2.140128e-07,120.90,131.92,214.93,135.84,86.27,98.69,132.45,84.31,82.10,71.46,87.73,52.64,53.81,48.71,49.64,49.12,50.67,57.51,51.81,55.88,57.87,68.65,11422.96,12464.83,20307.43,12835.22,8151.07,9324.38,12514.14,7966.01,7757.38,6751.86,8289.46,4973.69,5084.29,4602.41,4690.00,4641.38,4787.75,5434.25,4895.20,5280.18,5467.78,6486.32,60.85,67.26,115.45,69.53,40.75,47.96,67.56,39.61,38.33,32.15,41.60,21.22,21.90,18.94,19.48,19.18,20.08,24.05,20.74,23.11,24.26,30.52
1.24588,1,0.0276,1.543,1.184,6.882,6.976,0.9837,0.00896,261.86,32.61,0.58061648,0.7373829296,1.18,6.726872e-07,6.420487e-07,2.196689e-07,2.112394e-07,2.435732e-07,2.385838e-07,2.476737e-07,2.376453e-07,2.772487e-07,2.584462e-07,2.722019e-07,2.55724e-07,2.429376e-07,2.318605e-07,2.477155e-07,2.30109e-07,2.470456e-07,2.289976e-07,2.468931e-07,2.253916e-07,2.458937e-07,2.283657e-07,5.834175e-07,5.168992e-07,2.370739e-07,2.107299e-07,2.100824e-07,1.840657e-07,2.354593e-07,2.072962e-07,2.113489e-07,1.861098e-07,2.372033e-07,2.095062e-07,2.336552e-07,2.091712e-07,2.344659e-07,2.077451e-07,2.06297e-07,1.840837e-07,2.063121e-07,1.856288e-07,2.346921e-07,2.155047e-07,138.38,165.48,315.77,156.49,90.77,102.48,138.22,86.31,83.79,69.22,86.03,51.31,52.82,46.72,48.61,48.69,49.95,56.42,51.34,54.72,59.27,74.17,13074.93,15635.51,29835.37,14785.51,8576.17,9682.97,13059.89,8154.54,7916.64,6540.45,8129.00,4848.46,4990.95,4414.28,4592.51,4600.81,4719.56,5330.38,4850.88,5170.60,5599.70,7007.76,71.01,86.74,174.00,81.52,43.36,50.16,70.91,40.77,39.31,30.85,40.61,20.45,21.33,17.79,18.88,18.93,19.66,23.42,20.47,22.43,25.07,33.72
1.24612,1,0.0276,1.542,1.183,6.882,6.976,0.9837,0.00896,261.86,32.61,0.5806155199999999,0.7373817103999999,1.18,6.773686e-07,6.446081e-07,2.211206e-07,2.127888e-07,2.465829e-07,2.414084e-07,2.507056e-07,2.403452e-07,2.805467e-07,2.610074e-07,2.757893e-07,2.579486e-07,2.458565e-07,2.339821e-07,2.498664e-07,2.330058e-07,2.48985e-07,2.31544e-07,2.497992e-07,2.280194e-07,2.49474e-07,2.308408e-07,5.83951e-07,5.170942e-07,2.378906e-07,2.118587e-07,2.107621e-07,1.844783e-07,2.360597e-07,2.07226e-07,2.123136e-07,1.86428e-07,2.379177e-07,2.099478e-07,2.341822e-07,2.095158e-07,2.349229e-07,2.072189e-07,2.064746e-07,1.83792e-07,2.063806e-07,1.857238e-07,2.35179e-07,2.159724e-07,129.93,168.65,308.08,153.19,88.21,95.48,130.12,91.26,87.67,69.13,81.81,51.07,53.74,46.35,47.46,47.56,49.57,56.09,49.39,53.51,59.37,74.25,12276.77,15934.88,29108.70,14474.31,8334.56,9021.11,12294.47,8622.49,8283.25,6532.16,7729.72,4825.73,5077.84,4379.21,4484.18,4493.57,4683.38,5299.68,4666.87,5055.60,5609.75,7015.95,66.10,88.58,169.54,79.61,41.88,46.10,66.21,43.65,41.56,30.80,38.16,20.32,21.86,17.57,18.22,18.27,19.44,23.23,19.34,21.73,25.13,33.77
1.24638,1,0.0276,1.541,1.182,6.882,6.976,0.9837,0.00896,261.86,32.61,0.5806144799999999,0.7373803896,1.18,6.850169e-07,6.544032e-07,2.236148e-07,2.164485e-07,2.49768e-07,2.462684e-07,2.543824e-07,2.448638e-07,2.849989e-07,2.654596e-07,2.799819e-07,2.615988e-07,2.490956e-07,2.372865e-07,2.525818e-07,2.36341e-07,2.518275e-07,2.343339e-07,2.533017e-07,2.312997e-07,2.533609e-07,2.340548e-07,5.856995e-07,5.188343e-07,2.394966e-07,2.129644e-07,2.1173e-07,1.848308e-07,2.373077e-07,2.078403e-07,2.136681e-07,1.874435e-07,2.393166e-07,2.107398e-07,2.348109e-07,2.102109e-07,2.35809e-07,2.070846e-07,2.068363e-07,1.836697e-07,2.069381e-07,1.864495e-07,2.358408e-07,2.177055e-07,141.16,199.45,464.69,169.87,89.72,93.97,132.69,96.10,88.46,69.42,80.06,51.24,53.00,45.37,46.58,47.20,48.70,56.43,47.61,52.35,60.09,79.27,13337.32,18845.10,43906.53,16050.57,8476.73,8878.83,12537.04,9079.68,8357.85,6559.21,7564.18,4841.36,5008.10,4287.20,4400.75,4459.65,4601.21,5331.62,4498.17,4946.68,5677.90,7490.03,72.62,106.47,260.47,89.29,42.75,45.22,67.70,46.46,42.02,30.97,37.14,20.41,21.44,17.01,17.70,18.07,18.94,23.43,18.30,21.06,25.55,36.69
