Transformer impedance values

	Inches			Ohms
 Step#	From tip
 
1	8		49.62821011
2	7.6		55.70954258
3	7.2		58.28215377
4	6.8		62.18158659
5	6.4		67.59271553
6	6.0		74.50786767
7	5.6		83.41631643
8	5.2		94.56366922
9	4.8		107.6064352
10	4.4		121.0242315
11	4		135.6920028
12	3.6		150.5691048
13	3.2		166.0018464
14	2.8		183.0343488
15	2.4		199.4695073
16	2		214.6586558
17	1.6		226.0042623
18	1.2		234.8031415
19	0.8		241.6292695
20	0.4		242.357443
