X:
757	240
888	300
1020	360
1151	420
1282	480
1416	540
1548	600
Y:
1076	0
1256	-1
1435	-2
1614	-3
Data:
870	1497
880	1324
886	1240
893	1176
901	1114
911	1089
916	1078
923	1078
935	1082
962	1108
986	1122
1002	1124
1016	1123
1062	1110
1094	1098
1135	1088
1184	1080
1222	1078
1277	1076
1357	1076
1381	1076
1463	1076
1548	1076
