291.755725	-2.346369
296.335878	-1.379888
299.083969	-0.911111
302.272727	-0.555556
305.909091	-0.211111
310.454545	-0.072222
312.727273	-0.011111
315.909091	-0.011111
321.363636	-0.033333
333.636364	-0.177778
344.545455	-0.255556
351.818182	-0.266667
358.181818	-0.261111
379.236641	-0.188889
393.893130	-0.122222
412.671756	-0.066667
435.114504	-0.022222
452.519084	-0.011111
477.709924	0.000000
513.582090	0.000000
524.328358	0.000000
561.363636	0.000000
600.000000	0.000000
