Freq,Trace1,Trace2,Trace3,Trace4
100000000,-73.8000308311905,0,0,0
118625000,-73.585932979444,0,0,0
137250000,-73.4167414103487,0,0,0
155875000,-73.2472738023147,0,0,0
174500000,-72.7729205551947,0,0,0
193125000,-72.6685490388902,0,0,0
211750000,-72.1808386685878,0,0,0
230375000,-72.512710209554,0,0,0
249000000,-72.1026622975887,0,0,0
267625000,-72.0079976853532,0,0,0
286250000,-72.0946564986067,0,0,0
304875000,-71.7650649981405,0,0,0
323500000,-69.3444874595055,0,0,0
342125000,-66.1106744693986,0,0,0
360750000,-70.951767980478,0,0,0
379375000,-69.3908201999521,0,0,0
398000000,-64.5392327397238,0,0,0
416625000,-61.5330750299128,0,0,0
435250000,-54.2208532368714,0,0,0
453875000,-43.4288313527933,0,0,0
472500000,-45.5495129977798,0,0,0
491125000,-60.5887493596452,0,0,0
509750000,-60.0258088439024,0,0,0
528375000,-62.3859183637527,0,0,0
547000000,-63.2804369411644,0,0,0
565625000,-51.3718408152372,0,0,0
584250000,-52.5256921517889,0,0,0
602875000,-54.1914637184053,0,0,0
621500000,-21.606066431609,0,0,0
640125000,-33.7212059448834,0,0,0
658750000,-43.1510984577126,0,0,0
677375000,-21.322764164804,0,0,0
696000000,-45.3644398793227,0,0,0
714625000,-47.2153796453715,0,0,0
733250000,-35.2945911901957,0,0,0
751875000,-31.1209768049785,0,0,0
770500000,-29.8280580159276,0,0,0
789125000,-39.1081130933001,0,0,0
807750000,-34.707935377456,0,0,0
826375000,-32.2755045937497,0,0,0
845000000,-32.5157742797461,0,0,0
863625000,-37.6700810552092,0,0,0
882250000,-30.9634489731639,0,0,0
900875000,-30.6382973774829,0,0,0
919500000,-37.6157543181885,0,0,0
938125000,-39.0098856376856,0,0,0
956750000,-37.6248088496174,0,0,0
975375000,-38.7794384701028,0,0,0
994000000,-38.6818431197505,0,0,0
1012625000,-37.4128504336397,0,0,0
1031250000,-38.7021354206552,0,0,0
1049875000,-38.7453242558478,0,0,0
1068500000,-39.7228546378423,0,0,0
1087125000,-37.9356843021641,0,0,0
1105750000,-37.2833947061685,0,0,0
1124375000,-37.3835850747232,0,0,0
1143000000,-40.5436130268056,0,0,0
1161625000,-39.8906545409516,0,0,0
1180250000,-38.4867958018479,0,0,0
1198875000,-39.2740354316726,0,0,0
1217500000,-39.7847796374236,0,0,0
1236125000,-39.7846266094277,0,0,0
1254750000,-38.8997445713871,0,0,0
1273375000,-36.4478909233591,0,0,0
1292000000,-38.8535894997702,0,0,0
1310625000,-38.8528970560018,0,0,0
1329250000,-40.0439103703843,0,0,0
1347875000,-39.5343108396345,0,0,0
1366500000,-39.5927926015609,0,0,0
1385125000,-38.8810598095105,0,0,0
1403750000,-39.5755177630352,0,0,0
1422375000,-40.8052731009305,0,0,0
1441000000,-39.168589725066,0,0,0
1459625000,-37.8439290317921,0,0,0
1478250000,-38.7138593966862,0,0,0
1496875000,-39.7038740675887,0,0,0
1515500000,-39.7986868984496,0,0,0
1534125000,-40.3764658868312,0,0,0
1552750000,-34.6012110046462,0,0,0
1571375000,-35.6205337643272,0,0,0
1590000000,-37.3216721429705,0,0,0
1608625000,-36.6366767186086,0,0,0
