F[GHz],dB(S(Port1Port1)),dB(S(Port1Port2)),
0.001,-6.82827368488783E-007,-1274.97604171195
0.002,-2.73132219150066E-006,-1196.00784662656
0.003,-6.14552260337969E-006,-1149.07729564375
0.004,-1.09254921756086E-005,-1115.02888779237
0.005,-1.70713199073141E-005,-1087.887563379
0.006,-2.45831202389756E-005,-1065.01799283502
0.007,-3.34610330420856E-005,-1045.03715009906
0.008,-4.37052236455132E-005,-1027.13825030874
0.009,-5.5315882839749E-005,-1010.81566801938
0.01,-6.8293226871565E-005,-995.735297438725
0.011,-8.2637497473451E-005,-981.666872337107
0.012,-9.83489618612876E-005,-968.445913498375
0.013,-0.000115427912760045,-955.951125830786
0.014,-0.000133874668406395,-944.090403694412
0.015,-0.000153689572579357,-932.791883268584
0.016,-0.000174872994600132,-921.998072708043
0.017,-0.000197425329368655,-911.661917497898
0.018,-0.000221346997363554,-901.744112397872
0.019,-0.000246638444684605,-892.211232370158
0.02,-0.000273300143057635,-883.034410601226
0.021,-0.000301332589870351,-874.18838741889
0.022,-0.000330736308182182,-865.650814113246
0.023,-0.000361511846777588,-857.401734274488
0.024,-0.000393659780162529,-849.42319039798
0.025,-0.000427180708608247,-841.698920087339
0.026,-0.000462075258191256,-834.214117245202
0.027,-0.000498344080801568,-826.955241091186
0.028,-0.000535987854194379,-819.909860911896
0.029,-0.000575007282021559,-813.06652792262
0.03,-0.000615403093860322,-806.414668024898
0.031,-0.000657176045248701,-799.944490923038
0.032,-0.000700326917729766,-793.646912245452
0.033,-0.000744856518897837,-787.513486158006
0.034,-0.000790765682422581,-781.536346560932
0.035,-0.000838055268107882,-775.708155399519
0.036,-0.000886726161914137,-770.022056940738
0.037,-0.000936779276024974,-764.471637106982
0.038,-0.000988215548887998,-759.050887137587
0.039,-0.00104103594524692,-753.754170985387
0.04,-0.00109524145620364,-748.576195960717
0.041,-0.00115083309928042,-743.511986217229
0.042,-0.00120781191844641,-738.556858738719
0.043,-0.00126617898418381,-733.706401537853
0.044,-0.00132593539353957,-728.956453819594
0.045,-0.00138708227018596,-724.303087896328
0.046,-0.00144962076446658,-719.74259267001
0.047,-0.00151355205347538,-715.271458520244
0.048,-0.00157887734108741,-710.886363457087
0.049,-0.00164559785804565,-706.584160414246
0.05,-0.00171371486201218,-702.361865572751
0.051,-0.00178322963763295,-698.216647617577
0.052,-0.00185414349660647,-694.145817840467
0.053,-0.00192645777774192,-690.146821011498
0.054,-0.00200017384704442,-686.21722695013
0.055,-0.0020752930977704,-682.354722733629
0.056,-0.00215181695050236,-678.557105487045
0.057,-0.00222974685322367,-674.822275704529
0.058,-0.00230908428138965,-671.148231056689
0.059,-0.00238983073801313,-667.533060643056
0.06,-0.00247198775372502,-663.974939652685
0.061,-0.0025555568868639,-660.472124399343
0.062,-0.00264053972355799,-657.022947700895
0.063,-0.00272693787780035,-653.625814575269
0.064,-0.0028147529915349,-650.279198227888
0.065,-0.00290398673474048,-646.98163630772
0.066,-0.00299464080552081,-643.731727411101
0.067,-0.00308671693017911,-640.528127814336
0.068,-0.00318021686333234,-637.36954841771
0.069,-0.00327514238797337,-634.254751885043
0.07,-0.00337149531558348,-631.182549964262
0.071,-0.00346927748621694,-628.151800975687
0.072,-0.00356849076860102,-625.161407455839
0.073,-0.00366913706023815,-622.210313945562
0.074,-0.00377121828747812,-619.297504912187
0.075,-0.00387473640565898,-616.422002796282
0.076,-0.0039796933991765,-613.582866174289
0.077,-0.00408609128160692,-610.779188029042
0.078,-0.00419393209579782,-608.010094120772
0.079,-0.00430321791398613,-605.274741451807
0.08,-0.00441395083789895,-602.572316818665
0.081,-0.00452613299887066,-599.902035445744
0.082,-0.00463976655794874,-597.263139695227
0.083,-0.00475485370601405,-594.65489784825
0.084,-0.00487139666388671,-592.076602952721
0.085,-0.00498939768245046,-589.527571733531
0.086,-0.00510885904276934,-587.007143561205
0.087,-0.00522978305620934,-584.514679475322
0.088,-0.00535217206455429,-582.049561259312
0.089,-0.00547602844014213,-579.611190563439
0.09,-0.00560135458598008,-577.198988073057
0.091,-0.0057281529358724,-574.812392719383
0.092,-0.00585642595455694,-572.450860930237
0.093,-0.00598617613782443,-570.113865918389
0.094,-0.00611740601267647,-567.800897005283
0.095,-0.0062501181374228,-565.511458978082
0.096,-0.00638431510184719,-563.245071478107
0.097,-0.00651999952733677,-561.001268418858
0.098,-0.00665717406702982,-558.779597431955
0.099,-0.00679584140593559,-556.579619339406
0.1,-0.00693600426110259,-554.40090765074
0.101,-0.00707766538175697,-552.243048083631
0.102,-0.00722082754944586,-550.10563810671
0.103,-0.00736549357819247,-547.98828650337
0.104,-0.00751166631464922,-545.890612955418
0.105,-0.00765934863824339,-543.812247645522
0.106,-0.00780854346134789,-541.752830877438
0.107,-0.00795925372942327,-539.712012713101
0.108,-0.00811148242118867,-537.689452625675
0.109,-0.00826523254877563,-535.684819167759
0.11,-0.00842050715789933,-533.697789653942
0.111,-0.00857730932802997,-531.728049857
0.112,-0.008735642172542,-529.775293717027
0.113,-0.00889550883890411,-527.839223062857
0.114,-0.00905691250884031,-525.919547345164
0.115,-0.00921985639851336,-524.015983380663
0.116,-0.00938434375868897,-522.128255106856
0.117,-0.00955037787493109,-520.256093346836
0.118,-0.00971796206777312,-518.399235583625
0.119,-0.00988709969289606,-516.557425743629
0.12,-0.0100577941413396,-514.730413988739
0.121,-0.0102300488396533,-512.917956516694
0.122,-0.0104038672501216,-511.119815369312
0.123,-0.010579252870931,-509.335758248218
0.124,-0.0107562092363843,-507.565558337722
