Trace
Swept SA
A.16.17,N9010A
2728200000,-97.5335131064798
2733900000,-98.2983145987733
2739600000,-98.7070842623233
2745300000,-98.0034063676352
2751000000,-88.3327016377685
2756700000,-95.9617652649089
2762400000,-91.2840499023604
2768100000,-93.2970368008471
2773800000,-96.8399305475273
2779500000,-96.9031504787937
2785200000,-97.9954666411868
2790900000,-99.3249314238693
2796600000,-98.0200984654845
2802300000,-85.0346307094111
2808000000,-94.7721138269417
2813700000,-76.6213026177816
2819400000,-99.065102746884
2825100000,-99.2894784523973
2830800000,-98.4570950860269
2836500000,-94.9086619423075
2842200000,-88.6242337586874
2847900000,-97.1885569131826
2853600000,-96.1293261440243
2859300000,-94.6495317887834
2865000000,-93.2395713440628
2870700000,-91.9841164768069
2876400000,-75.2383907658272
2882100000,-84.5578033969559
2887800000,-91.830265838711
2893500000,-96.8919520328624
2899200000,-97.080353360055
2904900000,-98.2832988509045
2910600000,-94.9243619744755
2916300000,-94.3785484720994
2922000000,-96.1533643814989
2927700000,-95.9197659934153
2933400000,-96.7219072842374
2939100000,-96.7441985256797
2944800000,-97.2716067624141
2950500000,-95.6166200848797
2956200000,-93.2770711511681
2961900000,-93.8119848925212
2967600000,-85.0250962643874
2973300000,-96.8683853813809
2979000000,-96.563170460189
2984700000,-95.6922962039813
2990400000,-97.5863987472241
2996100000,-90.8177589501684
3001800000,-57.3459235048376
3007500000,-94.4094735120593
3013200000,-97.252404725501
3018900000,-92.4538245338355
3024600000,-97.1840614417338
3030300000,-95.8263010941068
3036000000,-93.0643702740041
3041700000,-93.950361626921
3047400000,-94.1273013312247
3053100000,-92.6492438844805
3058800000,-95.9892988251388
3064500000,-82.5937795985345
3070200000,-96.7734039097274
3075900000,-94.9428647303564
3081600000,-92.7611897658947
3087300000,-47.2342821684803
3093000000,-92.0192853599636
3098700000,-96.0234739425688
3104400000,-94.9168031048783
3110100000,-92.0210668337556
3115800000,-92.1027963238788
3121500000,-96.8151481031076
3127200000,-83.4935312066127
3132900000,-96.2753804590629
3138600000,-97.5900884426397
3144300000,-90.4346997485558
3150000000,-93.2294772309212
3155700000,-93.5988062371063
3161400000,-95.8929020157777
3167100000,-94.4537962966872
3172800000,-97.1143714336428
3178500000,-98.2744079842003
3184200000,-99.912102354665
3189900000,-86.1148988768919
3195600000,-100.943086716921
3201300000,-86.6576306888108
3207000000,-100.513004693099
3212700000,-99.7935795440798
3218400000,-99.5225707192966
3224100000,-90.4776202702088
3229800000,-94.294023970089
3235500000,-95.543630637644
3241200000,-97.2174104933
3246900000,-97.2113057854797
3252600000,-94.3421882666698
3258300000,-96.637779525603
3264000000,-97.5385272189409
3269700000,-99.5574071031484
3275400000,-100.339974469717
3281100000,-89.5237395613506
3286800000,-96.2089795591355
3292500000,-95.7022246539024
3298200000,-97.7362523859146
3303900000,-97.3061921873424
3309600000,-97.0709121178935
3315300000,-96.9261794171236
3321000000,-100.483499488749
3326700000,-97.3707082257954
3332400000,-93.1081577646801
3338100000,-96.5390693256978
3343800000,-92.1382637736406
3349500000,-94.0763821874255
3355200000,-96.0661760439493
3360900000,-92.0828500328305
3366600000,-94.0917940624231
3372300000,-95.4551282471111
3378000000,-99.4221476636225
3383700000,-98.5691282394297
3389400000,-101.131723695784
3395100000,-98.3352633594697
3400800000,-87.6604238688596
3406500000,-99.2027094503255
3412200000,-99.7224416954938
3417900000,-99.8148803325188
3423600000,-100.85415142562
3429300000,-99.8482705189838
3435000000,-87.0331368508568
3440700000,-100.689433140826
3446400000,-98.8248501639232
3452100000,-98.9988760647879
3457800000,-97.9335601934445
3463500000,-98.4413714054599
3469200000,-97.8916797063045
3474900000,-99.4790118396337
3480600000,-100.564130045483
3486300000,-99.3130590972459
3492000000,-101.260485728538
3497700000,-56.4199264574805
3503400000,-101.789274757397
3509100000,-101.88220080941
3514800000,-101.036329447321
3520500000,-99.9221241506505
3526200000,-101.942928802515
3531900000,-101.586674488943
3537600000,-101.529622332468
3543300000,-101.461127120932
3549000000,-102.215840141986
3554700000,-101.671812889082
3560400000,-102.170732358342
3566100000,-100.245353813218
3571800000,-100.3630491748
3577500000,-100.201676807025
3583200000,-102.241949293811
3588900000,-100.35076686641
3594600000,-80.1383665229064
3600300000,-89.4958789175886
3606000000,-101.190879269757
3611700000,-100.775501577687
3617400000,-98.6840816201519
3623100000,-99.9720815972882
3628800000,-98.2051213431748
3634500000,-101.615016854119
3640200000,-99.1702015211406
3645900000,-100.116789535576
3651600000,-101.0380671077
3657300000,-101.548568894919
3663000000,-97.5544827674962
3668700000,-96.362591105267
3674400000,-96.5419666553622
3680100000,-97.4486946033409
3685800000,-96.7341578745297
3691500000,-97.0958928439413
3697200000,-99.9051811062039
3702900000,-100.524603680447
3708600000,-98.8883819405056
3714300000,-100.562463514418
3720000000,-100.252971965331
3725700000,-100.926388834082
3731400000,-100.552660634666
3737100000,-101.228010181351
3742800000,-101.736494350733
3748500000,-81.7331942434001
3754200000,-102.318209088625
3759900000,-103.169417914217
3765600000,-101.182459575289
3771300000,-101.038882891011
3777000000,-101.750103496983
3782700000,-101.504908756623
3788400000,-100.941923678171
3794100000,-102.565821010145
3799800000,-96.9770215750026
3805500000,-102.862503214931
3811200000,-98.3768305822339
3816900000,-102.492262815376
3822600000,-102.226943285483
3828300000,-102.278842292627
3834000000,-101.99661401715
3839700000,-93.6401518319873
3845400000,-99.4215582900811
3851100000,-100.955310213298
3856800000,-103.538340384471
3862500000,-102.45608668652
3868200000,-100.120218387401
3873900000,-92.4003872100911
3879600000,-102.668031144329
3885300000,-102.529458654605
3891000000,-102.845108669812
3896700000,-101.976541397077
3902400000,-101.145029423122
3908100000,-84.3923108372748
3913800000,-102.329080884825
3919500000,-101.731348027985
3925200000,-103.333857799
3930900000,-102.889430337292
3936600000,-102.576151423011
3942300000,-103.944228305659
3948000000,-102.507224929035
3953700000,-102.151261037459
3959400000,-101.329460178269
3965100000,-102.444105058729
3970800000,-101.011000540435
3976500000,-101.445087535367
3982200000,-102.915205438948
3987900000,-103.276586418382
3993600000,-103.047470469571
3999300000,-66.8704351507003
4005000000,-101.569220636137
4010700000,-99.9584120051057
4016400000,-102.170583259238
4022100000,-101.455815964677
4027800000,-101.395895019987
4033500000,-102.943927037208
4039200000,-103.697002896359
4044900000,-103.038265940706
4050600000,-102.31616310766
4056300000,-102.885495112478
4062000000,-90.1130108415109
4067700000,-102.479825138976
4073400000,-102.036278837984
4079100000,-103.259392653393
4084800000,-101.832805658904
4090500000,-103.464813620416
4096200000,-103.500871629212
4101900000,-102.291497073888
4107600000,-102.607351058831
4113300000,-103.593550452258
4119000000,-59.517802950489
4124700000,-83.8817386888553
4130400000,-103.72045164597
4136100000,-101.603117833467
4141800000,-103.790149121391
4147500000,-103.657756423222
4153200000,-103.577648419164
4158900000,-102.907296915658
4164600000,-103.263318885525
4170300000,-103.281470935675
4176000000,-103.244674133087
4181700000,-103.549434935494
4187400000,-81.4262007403967
4193100000,-103.012157136898
4198800000,-100.55330648379
4204500000,-103.151754268357
4210200000,-102.588885071269
4215900000,-84.0725837411541
4221600000,-103.751369868792
4227300000,-104.01018991986
4233000000,-104.215833463513
4238700000,-104.001484425427
4244400000,-103.792729855077
4250100000,-103.484114656208
4255800000,-104.526300649104
4261500000,-104.16257995605
4267200000,-104.560230430832
4272900000,-103.604789360396
4278600000,-104.282317607312
4284300000,-103.757668912249
4290000000,-103.380007969811
4295700000,-103.965050222675
4301400000,-103.939913672192
4307100000,-103.700546106288
4312800000,-76.4443342880312
4318500000,-104.464699352963
4324200000,-104.031670070407
4329900000,-104.304123800966
4335600000,-104.56510068257
4341300000,-104.008179918202
4347000000,-104.099394217607
4352700000,-104.038949780287
4358400000,-104.669029760965
4364100000,-104.195501358407
4369800000,-104.158861035716
4375500000,-97.5737319727629
4381200000,-104.138079887867
4386900000,-104.314429526968
4392600000,-104.344590850044
4398300000,-99.7841322693611
4404000000,-104.931098120229
4409700000,-104.126320310704
4415400000,-103.682819874188
