Freq,Trace1,Trace2,Trace3,Trace4
100000000,-74.4303722907924,0,0,0
118625000,-73.8809864246697,0,0,0
137250000,-73.2859215934866,0,0,0
155875000,-73.2312426945408,0,0,0
174500000,-72.8332558724773,0,0,0
193125000,-72.8204315927913,0,0,0
211750000,-72.770501318718,0,0,0
230375000,-72.6371237503115,0,0,0
249000000,-72.4903963081728,0,0,0
267625000,-72.3639710950783,0,0,0
286250000,-72.3223421961969,0,0,0
304875000,-71.7301138492443,0,0,0
323500000,-67.1954350569575,0,0,0
342125000,-61.6998237145194,0,0,0
360750000,-70.2491077682705,0,0,0
379375000,-64.0312017459549,0,0,0
398000000,-67.3864971048753,0,0,0
416625000,-64.6788405931871,0,0,0
435250000,-59.0477464233916,0,0,0
453875000,-35.0788602180629,0,0,0
472500000,-36.5825818216308,0,0,0
491125000,-58.8533880441434,0,0,0
509750000,-59.0304492574315,0,0,0
528375000,-59.6020376786596,0,0,0
547000000,-62.1946032213089,0,0,0
565625000,-45.9985330115273,0,0,0
584250000,-46.3909451289235,0,0,0
602875000,-51.4211704570758,0,0,0
621500000,-46.8200642398472,0,0,0
640125000,-46.0453548986381,0,0,0
658750000,-42.8677713068875,0,0,0
677375000,-32.8203307169445,0,0,0
696000000,-38.2204127030599,0,0,0
714625000,-41.2196712681374,0,0,0
733250000,-36.1315359777471,0,0,0
751875000,-35.850619617513,0,0,0
770500000,-31.3224368085054,0,0,0
789125000,-42.0223937466647,0,0,0
807750000,-42.8515380954992,0,0,0
826375000,-34.0279828870413,0,0,0
845000000,-30.2511264222592,0,0,0
863625000,-38.4507450920304,0,0,0
882250000,-33.2236356728554,0,0,0
900875000,-32.2085891130694,0,0,0
919500000,-37.8545207819015,0,0,0
938125000,-38.5097152474308,0,0,0
956750000,-37.6682701200399,0,0,0
975375000,-39.6357537011896,0,0,0
994000000,-38.1318421807789,0,0,0
1012625000,-38.660881955902,0,0,0
1031250000,-37.8642237431479,0,0,0
1049875000,-38.1503783126358,0,0,0
1068500000,-39.1275129313617,0,0,0
1087125000,-39.7406412233275,0,0,0
1105750000,-38.2198355236975,0,0,0
1124375000,-38.4299630364732,0,0,0
1143000000,-39.1301100738565,0,0,0
1161625000,-38.7970842957712,0,0,0
1180250000,-36.5263848330465,0,0,0
1198875000,-37.432648928607,0,0,0
1217500000,-37.4430644190972,0,0,0
1236125000,-36.1657466525283,0,0,0
1254750000,-33.1007987299349,0,0,0
1273375000,-34.7314637069847,0,0,0
1292000000,-37.3775858846705,0,0,0
1310625000,-38.0730445097419,0,0,0
1329250000,-38.2940326063634,0,0,0
1347875000,-38.1659073051951,0,0,0
1366500000,-38.0496350461001,0,0,0
1385125000,-37.8615882895847,0,0,0
1403750000,-37.5195528422823,0,0,0
1422375000,-37.7365403494403,0,0,0
1441000000,-38.470718722903,0,0,0
1459625000,-36.6974434234514,0,0,0
1478250000,-38.8858759290405,0,0,0
1496875000,-39.3475021185912,0,0,0
1515500000,-38.8268176085736,0,0,0
1534125000,-37.6624095942209,0,0,0
1552750000,-35.3702501769333,0,0,0
1571375000,-36.8078194343403,0,0,0
1590000000,-40.2834102116907,0,0,0
1608625000,-38.1570948388504,0,0,0
1627250000,-37.297249037538,0,0,0
1645875000,-39.7539906803773,0,0,0
1664500000,-39.5486565317636,0,0,0
1683125000,-39.968738657684,0,0,0
1701750000,-40.500439356972,0,0,0
1720375000,-40.3540708422394,0,0,0
1739000000,-39.9219219427485,0,0,0
1757625000,-39.2798827997254,0,0,0
1776250000,-39.1563991349172,0,0,0
1794875000,-39.2259955072517,0,0,0
1813500000,-39.1130077166649,0,0,0
1832125000,-39.4973122178864,0,0,0
1850750000,-39.8622115120374,0,0,0
1869375000,-37.8364232597885,0,0,0
1888000000,-37.997714718139,0,0,0
1906625000,-39.0917490034497,0,0,0
1925250000,-39.0097434313006,0,0,0
1943875000,-39.2118739640935,0,0,0
1962500000,-39.2872603705413,0,0,0
1981125000,-39.0630752986902,0,0,0
1999750000,-38.819239711936,0,0,0
2018375000,-38.7876854398642,0,0,0
2037000000,-39.8425050376999,0,0,0
2055625000,-40.6511334883122,0,0,0
2074250000,-41.1062784330672,0,0,0
2092875000,-40.5567428300317,0,0,0
2111500000,-40.3275048047043,0,0,0
2130125000,-37.3486931900905,0,0,0
2148750000,-38.2996541494568,0,0,0
2167375000,-39.4052168506709,0,0,0
2186000000,-41.2623446055028,0,0,0
2204625000,-41.8366862458221,0,0,0
2223250000,-41.3431707374576,0,0,0
2241875000,-41.5324491895947,0,0,0
2260500000,-41.666946642822,0,0,0
2279125000,-40.7593574333713,0,0,0
2297750000,-41.0122814459827,0,0,0
2316375000,-40.7963792702196,0,0,0
2335000000,-38.7730266049724,0,0,0
2353625000,-41.7117242660075,0,0,0
2372250000,-41.4480404209491,0,0,0
2390875000,-40.5169585714486,0,0,0
2409500000,-39.8928009387682,0,0,0
2428125000,-39.6785552742979,0,0,0
2446750000,-39.8966079966486,0,0,0
2465375000,-39.4674349762968,0,0,0
2484000000,-39.7622817545596,0,0,0
2502625000,-41.0321808912333,0,0,0
2521250000,-41.6303728923022,0,0,0
2539875000,-40.858520401239,0,0,0
2558500000,-40.6837704580859,0,0,0
2577125000,-40.6604458385361,0,0,0
2595750000,-41.304387942803,0,0,0
2614375000,-41.7524376333188,0,0,0
2633000000,-41.6892777899889,0,0,0
2651625000,-41.589072396547,0,0,0
2670250000,-41.9863533419066,0,0,0
2688875000,-42.5599526020632,0,0,0
2707500000,-42.5247347134045,0,0,0
2726125000,-42.3413429399918,0,0,0
2744750000,-41.6364060270368,0,0,0
2763375000,-41.8627322365788,0,0,0
2782000000,-42.628511868797,0,0,0
2800625000,-43.2791223398621,0,0,0
2819250000,-43.1276302191825,0,0,0
2837875000,-42.8932621452119,0,0,0
2856500000,-42.4772255697825,0,0,0
2875125000,-42.7330266710346,0,0,0
2893750000,-42.3150536017681,0,0,0
2912375000,-41.9351835408809,0,0,0
2931000000,-40.9696902917667,0,0,0
2949625000,-40.8443621784599,0,0,0
2968250000,-41.2949174771629,0,0,0
2986875000,-41.7514556137563,0,0,0
3005500000,-42.0510663099956,0,0,0
3024125000,-41.3607583500678,0,0,0
3042750000,-40.9231134262506,0,0,0
3061375000,-40.9776133708287,0,0,0
3080000000,-41.7078162390547,0,0,0
3098625000,-42.630227889412,0,0,0
3117250000,-42.5971234239752,0,0,0
3135875000,-42.4840943054864,0,0,0
3154500000,-42.8421973528375,0,0,0
3173125000,-43.1679940734608,0,0,0
3191750000,-43.5253988890781,0,0,0
3210375000,-43.9094512850921,0,0,0
3229000000,-43.1671927045276,0,0,0
3247625000,-42.4550086988913,0,0,0
3266250000,-42.4397187854234,0,0,0
3284875000,-42.5591442844643,0,0,0
3303500000,-42.9466466189485,0,0,0
3322125000,-43.2448852032419,0,0,0
3340750000,-43.3809604871509,0,0,0
3359375000,-42.6152973457978,0,0,0
3378000000,-42.9195980436638,0,0,0
3396625000,-42.9466331463777,0,0,0
3415250000,-42.883467491915,0,0,0
3433875000,-43.1445995005969,0,0,0
3452500000,-42.5559469822967,0,0,0
3471125000,-42.6507632130538,0,0,0
3489750000,-42.3496958637125,0,0,0
3508375000,-41.5756907874874,0,0,0
3527000000,-41.601178869302,0,0,0
3545625000,-42.1771342558635,0,0,0
3564250000,-42.4500388590454,0,0,0
3582875000,-42.8320968922354,0,0,0
3601500000,-42.62253046444,0,0,0
3620125000,-42.942718683762,0,0,0
3638750000,-42.7075146378688,0,0,0
3657375000,-42.7235236492227,0,0,0
3676000000,-42.6296366741419,0,0,0
3694625000,-42.308352636622,0,0,0
3713250000,-42.7022736669618,0,0,0
3731875000,-42.9040552739613,0,0,0
3750500000,-43.640180253532,0,0,0
3769125000,-44.0191200743649,0,0,0
3787750000,-44.1181536745416,0,0,0
3806375000,-44.1923983570398,0,0,0
3825000000,-43.3024546352537,0,0,0
3843625000,-43.7380667413042,0,0,0
3862250000,-43.5194736850023,0,0,0
3880875000,-43.5019512946034,0,0,0
3899500000,-43.9491969568755,0,0,0
3918125000,-43.8153730593765,0,0,0
3936750000,-43.7572077074461,0,0,0
3955375000,-43.6835481583407,0,0,0
3974000000,-43.4309912547838,0,0,0
3992625000,-43.6358042994685,0,0,0
4011250000,-43.494640046492,0,0,0
4029875000,-43.349869730242,0,0,0
4048500000,-42.9766967659822,0,0,0
4067125000,-42.9843100203899,0,0,0
4085750000,-42.4643590434018,0,0,0
4104375000,-42.9170040807746,0,0,0
4123000000,-43.2248445220795,0,0,0
4141625000,-43.3642101396282,0,0,0
