Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.49400,1,0.0464,0.879,0.437,7.523,7.618,0.9781,0.01074,247.39,31.92,0.5796239999999999,0.7361224799999999,1.15,3.762919e+08,3.771444e+08,3.876298e+08,3.893451e+08,-4813.42,-2469.65,-454795.69,-233344.57,-2799.18,-1440.67
1.49450,1,0.0465,0.878,0.437,7.523,7.618,0.9781,0.01074,247.39,31.92,0.579622,0.73611994,1.15,3.770091e+08,3.776937e+08,3.861367e+08,3.878713e+08,-6014.51,-2437.73,-568280.96,-230328.97,-3495.35,-1422.17
1.49500,1,0.0465,0.877,0.436,7.523,7.618,0.9781,0.01074,247.39,31.92,0.5796199999999999,0.7361173999999999,1.15,3.772345e+08,3.780942e+08,3.8411e+08,3.860892e+08,-4794.58,-2126.65,-453015.80,-200936.22,-2788.24,-1241.85
1.49550,1,0.0465,0.877,0.436,7.523,7.618,0.9781,0.01074,247.40,31.92,0.579618,0.7361148599999999,1.15,3.775348e+08,3.785565e+08,3.815372e+08,3.835554e+08,-4039.29,-2071.86,-381652.03,-195760.09,-2350.45,-1210.09
1.49600,1,0.0466,0.876,0.436,7.522,7.618,0.9781,0.01074,247.40,31.92,0.5796159999999999,0.7361123199999999,1.15,3.777736e+08,3.78584e+08,3.783417e+08,3.802306e+08,-5102.88,-2198.83,-482146.02,-207756.14,-2966.92,-1283.68
1.49650,1,0.0466,0.875,0.435,7.522,7.618,0.9781,0.01074,247.40,31.92,0.579614,0.7361097799999999,1.15,3.777698e+08,3.786754e+08,3.752648e+08,3.768769e+08,-4567.55,-2553.64,-431565.23,-241281.10,-2656.62,-1489.33
1.49700,1,0.0466,0.874,0.435,7.522,7.618,0.9781,0.01074,247.40,31.92,0.5796119999999999,0.7361072399999999,1.15,3.776712e+08,3.786818e+08,3.722282e+08,3.736308e+08,-4092.68,-2909.52,-386697.30,-274906.39,-2381.37,-1695.60
1.49750,1,0.0466,0.873,0.434,7.523,7.618,0.9781,0.01074,247.40,31.92,0.57961,0.7361047,1.15,3.773336e+08,3.784284e+08,3.68888e+08,3.701977e+08,-3775.39,-3087.27,-356717.93,-291700.98,-2197.46,-1798.62
1.49800,1,0.0467,0.873,0.434,7.522,7.618,0.9781,0.01074,247.40,31.92,0.579608,0.7361021600000001,1.15,3.768595e+08,3.782196e+08,3.652389e+08,3.665297e+08,-3043.55,-3107.83,-287569.47,-293643.10,-1773.27,-1810.52
1.49850,1,0.0467,0.872,0.434,7.522,7.618,0.9781,0.01074,247.40,31.92,0.579606,0.73609962,1.15,3.767671e+08,3.780236e+08,3.614872e+08,3.624958e+08,-3292.48,-3933.25,-311090.20,-371632.70,-1917.54,-2288.93
1.49900,1,0.0467,0.871,0.433,7.522,7.618,0.9781,0.01075,247.40,31.92,0.579604,0.7360970800000001,1.15,3.767816e+08,3.780406e+08,3.575787e+08,3.586326e+08,-3286.09,-3724.07,-310486.43,-351868.40,-1913.83,-2167.68
1.49950,1,0.0468,0.870,0.433,7.522,7.619,0.9781,0.01075,247.40,31.92,0.579602,0.73609454,1.15,3.763544e+08,3.780843e+08,3.540147e+08,3.551612e+08,-2396.55,-3396.81,-226438.24,-320947.20,-1398.25,-1978.00
1.50000,1,0.0468,0.869,0.433,7.522,7.619,0.9781,0.01075,247.40,31.92,0.5796,0.736092,1.15,3.859624e+08,3.870214e+08,3.619799e+08,3.637896e+08,-4006.99,-2204.06,-378600.82,-208250.58,-2331.66,-1286.67
1.50050,1,0.0468,0.869,0.432,7.522,7.619,0.9781,0.01075,247.40,31.92,0.579598,0.73608946,1.15,3.765496e+08,3.778089e+08,3.47818e+08,3.486685e+08,-3289.75,-4495.29,-310831.56,-424737.42,-1915.93,-2614.66
1.50100,1,0.0469,0.868,0.432,7.522,7.619,0.9781,0.01075,247.40,31.92,0.579596,0.73608692,1.15,3.761685e+08,3.775175e+08,3.448502e+08,3.456746e+08,-3074.64,-4606.80,-290507.82,-435273.45,-1791.25,-2679.28
1.50150,1,0.0469,0.867,0.431,7.522,7.619,0.9781,0.01075,247.41,31.92,0.5795939999999999,0.73608438,1.15,3.756077e+08,3.773696e+08,3.418947e+08,3.429915e+08,-2353.18,-3435.78,-222340.38,-324629.97,-1373.09,-2000.56
1.50200,1,0.0469,0.866,0.431,7.522,7.619,0.9781,0.01075,247.41,31.92,0.579592,0.73608184,1.15,3.74818e+08,3.763164e+08,3.394083e+08,3.401439e+08,-2759.03,-5079.85,-260686.50,-479970.04,-1608.31,-2953.44
1.50250,1,0.0470,0.865,0.431,7.522,7.619,0.9781,0.01075,247.41,31.92,0.5795899999999999,0.7360792999999999,1.15,3.738338e+08,3.753393e+08,3.374232e+08,3.380095e+08,-2744.24,-6345.83,-259289.79,-599585.53,-1599.74,-3687.18
1.50300,1,0.0470,0.865,0.430,7.522,7.619,0.9781,0.01075,247.41,31.92,0.579588,0.73607676,1.15,3.724399e+08,3.73969e+08,3.358639e+08,3.365176e+08,-2692.27,-5666.93,-254379.03,-535440.09,-1569.61,-3293.68
1.50350,1,0.0470,0.864,0.430,7.522,7.619,0.9781,0.01075,247.41,31.92,0.5795859999999999,0.7360742199999999,1.15,3.707238e+08,3.72017e+08,3.3474e+08,3.351797e+08,-3166.48,-8390.74,-299184.59,-792799.51,-1844.44,-4872.36
1.50400,1,0.0470,0.863,0.429,7.522,7.619,0.9781,0.01075,247.41,31.92,0.579584,0.73607168,1.15,3.687783e+08,3.701371e+08,3.338558e+08,3.342454e+08,-2998.38,-9443.34,-283301.72,-892254.24,-1747.01,-5482.41
1.50450,1,0.0471,0.862,0.429,7.522,7.619,0.9781,0.01075,247.41,31.92,0.5795819999999999,0.7360691399999999,1.15,3.665405e+08,3.675322e+08,3.33066e+08,3.334659e+08,-4087.35,-9196.59,-386193.12,-868939.37,-2378.15,-5339.37
1.50500,1,0.0471,0.861,0.429,7.522,7.619,0.9781,0.01076,247.41,31.92,0.57958,0.7360666,1.15,3.633318e+08,3.646698e+08,3.326533e+08,3.328036e+08,-3005.60,-24418.35,-283983.92,-2307167.38,-1751.18,-14161.58
1.50550,1,0.0471,0.861,0.428,7.522,7.619,0.9781,0.01076,247.41,31.92,0.5795779999999999,0.7360640599999999,1.15,3.604956e+08,3.617174e+08,3.324051e+08,3.325604e+08,-3265.10,-23617.05,-308502.53,-2231457.01,-1901.57,-13697.12
