Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.49400,1,0.0456,0.582,0.435,6.483,6.553,0.9839,0.00983,248.13,38.34,0.5796239999999999,0.7361224799999999,1.45,248555.3,212767.1,225747.2,191429.6,62.22,58.38,5879.14,5516.22,27.63,25.40
1.49450,1,0.0456,0.582,0.434,6.483,6.553,0.9839,0.00983,248.13,38.34,0.579622,0.73611994,1.45,251211.3,215314.5,226236.7,191815.9,62.78,58.33,5932.10,5511.31,27.95,25.37
1.49500,1,0.0456,0.581,0.434,6.483,6.553,0.9839,0.00983,248.13,38.34,0.5796199999999999,0.7361173999999999,1.45,254241.2,218219.7,226858.5,192504.3,63.40,58.65,5990.76,5541.28,28.31,25.56
1.49550,1,0.0457,0.581,0.433,6.483,6.553,0.9839,0.00983,248.13,38.34,0.579618,0.7361148599999999,1.45,257362.4,221304.8,227395.5,193154.4,64.38,59.17,6083.07,5590.95,28.88,25.86
1.49600,1,0.0457,0.580,0.433,6.483,6.553,0.9839,0.00983,248.13,38.34,0.5796159999999999,0.7361123199999999,1.45,260638,224724,227969.9,193669.3,inf,59.22,inf,5595.60,inf,25.89
1.49650,1,0.0457,0.579,0.433,6.483,6.553,0.9839,0.00983,248.14,38.34,0.579614,0.7361097799999999,1.45,264185.1,228252.9,228514.6,194312.9,66.62,59.59,6294.75,5629.89,30.18,26.10
1.49700,1,0.0458,0.579,0.432,6.483,6.553,0.9839,0.00983,248.14,38.34,0.5796119999999999,0.7361072399999999,1.45,267951.6,232149.3,228833.2,194972.4,68.16,60.53,6439.91,5718.73,31.07,26.65
1.49750,1,0.0458,0.578,0.432,6.483,6.553,0.9839,0.00983,248.14,38.34,0.57961,0.7361047,1.45,271811.6,236217.4,229114.8,195242.7,69.75,60.58,6590.45,5724.20,31.99,26.68
1.49800,1,0.0458,0.578,0.431,6.483,6.553,0.9839,0.00983,248.14,38.34,0.579608,0.7361021600000001,1.45,276129.4,240356.6,229365.5,195774.7,70.63,61.26,6673.08,5788.42,32.50,27.07
1.49850,1,0.0459,0.577,0.431,6.483,6.553,0.9839,0.00983,248.14,38.34,0.579606,0.73609962,1.45,279910.5,244360.5,229472.5,196167.1,72.40,62.04,6840.81,5861.76,33.53,27.52
1.49900,1,0.0459,0.577,0.431,6.483,6.553,0.9839,0.00983,248.14,38.34,0.579604,0.7360970800000001,1.45,283115.7,248061.4,229521.7,196499.9,74.54,62.68,7042.62,5922.13,34.77,27.89
1.49950,1,0.0459,0.576,0.430,6.483,6.553,0.9839,0.00983,248.14,38.34,0.579602,0.73609454,1.45,285983.3,250880.7,229412.4,196590.7,75.28,63.09,7112.86,5960.99,35.20,28.13
1.50000,1,0.0460,0.576,0.430,6.483,6.553,0.9839,0.00983,248.14,38.34,0.5796,0.736092,1.45,307950.3,274641.4,234879.6,203577.4,87.03,68.65,8223.45,6486.39,42.01,31.36
1.50050,1,0.0460,0.575,0.429,6.483,6.553,0.9839,0.00983,248.14,38.34,0.579598,0.73608946,1.45,290170.6,255857.9,228312.4,196038.6,78.71,64.12,7436.91,6058.15,37.19,28.73
1.50100,1,0.0460,0.575,0.429,6.483,6.553,0.9839,0.00983,248.14,38.34,0.579596,0.73608692,1.45,291722.4,257629.2,227393.6,195307,79.77,64.25,7536.60,6070.75,37.80,28.81
1.50150,1,0.0460,0.574,0.429,6.483,6.553,0.9839,0.00984,248.14,38.34,0.5795939999999999,0.73608438,1.45,292894.5,258980.7,226305.1,194349.8,80.60,64.19,7615.50,6065.25,38.28,28.77
