Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.49400,1,0.0412,0.524,0.396,5.574,5.638,0.9889,0.01082,258.17,68.72,0.5796239999999999,0.7361224799999999,3.20,3.137676,2.798777,2.496831,2.214749,78.45,74.58,7411.91,7046.63,36.23,33.99
1.49450,1,0.0412,0.523,0.396,5.574,5.638,0.9889,0.01082,258.18,68.72,0.579622,0.73611994,3.20,3.154492,2.81768,2.509115,2.223493,79.46,73.94,7507.42,6986.03,36.82,33.62
1.49500,1,0.0413,0.523,0.396,5.574,5.638,0.9889,0.01082,258.18,68.72,0.5796199999999999,0.7361173999999999,3.20,3.170668,2.833874,2.525732,2.238723,80.11,74.26,7569.05,7016.66,37.20,33.81
1.49550,1,0.0413,0.523,0.395,5.574,5.638,0.9889,0.01082,258.18,68.72,0.579618,0.7361148599999999,3.20,3.190437,2.853812,2.539536,2.24988,80.72,73.96,7626.93,6987.92,37.55,33.63
1.49600,1,0.0413,0.522,0.395,5.574,5.638,0.9889,0.01082,258.18,68.72,0.5796159999999999,0.7361123199999999,3.20,3.209533,2.876223,2.554375,2.267267,82.16,75.18,7762.46,7103.67,38.39,34.34
1.49650,1,0.0414,0.522,0.395,5.574,5.638,0.9889,0.01082,258.18,68.72,0.579614,0.7361097799999999,3.20,3.229672,2.896005,2.573477,2.282259,82.83,74.79,7826.14,7066.57,38.78,34.12
1.49700,1,0.0414,0.521,0.394,5.574,5.638,0.9889,0.01082,258.18,68.72,0.5796119999999999,0.7361072399999999,3.20,3.251696,2.92163,2.593006,2.301837,84.47,75.44,7981.53,7128.38,39.73,34.50
1.49750,1,0.0414,0.521,0.394,5.574,5.638,0.9889,0.01082,258.18,68.72,0.57961,0.7361047,3.20,3.278079,2.943238,2.611594,2.320413,83.89,76.05,7925.90,7185.62,39.39,34.85
1.49800,1,0.0414,0.520,0.394,5.574,5.664,0.9889,0.01083,258.18,68.72,0.579608,0.7361021600000001,3.20,3.300572,2.966863,2.633794,2.339962,84.84,75.99,8015.78,7180.02,39.91,34.79
1.49850,1,0.0415,0.520,0.393,5.574,5.664,0.9889,0.01083,258.19,68.72,0.579606,0.73609962,3.20,3.322828,2.98992,2.654995,2.361141,85.91,76.86,8117.66,7262.50,40.54,35.29
1.49900,1,0.0415,0.520,0.393,5.574,5.664,0.9889,0.01083,258.19,68.72,0.579604,0.7360970800000001,3.20,3.347912,3.010129,2.679241,2.38507,85.25,77.56,8054.58,7328.19,40.15,35.70
1.49950,1,0.0415,0.519,0.393,5.574,5.664,0.9889,0.01083,258.19,68.72,0.579602,0.73609454,3.20,3.371996,3.03356,2.707477,2.410335,85.74,77.59,8100.77,7331.00,40.44,35.71
1.50000,1,0.0415,0.519,0.393,5.599,5.664,0.9889,0.01083,258.19,68.72,0.5796,0.736092,3.20,3.518493,3.160144,2.905311,2.601244,84.35,81.83,7969.86,7731.47,39.63,38.17
1.50050,1,0.0416,0.518,0.392,5.599,5.664,0.9889,0.01083,258.19,68.72,0.579598,0.73608946,3.20,3.39215,3.045697,2.747171,2.447247,84.29,78.23,7963.87,7391.77,39.60,36.09
1.50100,1,0.0416,0.518,0.392,5.599,5.664,0.9889,0.01083,258.19,68.72,0.579596,0.73608692,3.20,3.393395,3.050151,2.771663,2.469115,85.20,78.25,8050.08,7393.14,40.13,36.10
1.50150,1,0.0416,0.517,0.392,5.599,5.664,0.9889,0.01083,258.19,68.72,0.5795939999999999,0.73608438,3.20,3.392846,3.049079,2.7854,2.484304,85.03,79.10,8034.17,7473.71,40.03,36.59
1.50200,1,0.0416,0.517,0.391,5.599,5.664,0.9889,0.01083,258.19,68.72,0.579592,0.73608184,3.20,3.384901,3.041639,2.802779,2.496459,84.96,78.14,8027.19,7382.96,39.99,36.03
1.50250,1,0.0417,0.517,0.391,5.599,5.664,0.9889,0.01084,258.20,68.72,0.5795899999999999,0.7360792999999999,3.20,3.374191,3.028901,2.816123,2.507197,84.30,78.00,7965.48,7369.61,39.61,35.95
1.50300,1,0.0417,0.516,0.391,5.599,5.664,0.9889,0.01084,258.20,68.72,0.579588,0.73607676,3.20,3.357579,3.007976,2.82294,2.519901,82.68,79.91,7812.04,7550.06,38.67,37.06
1.50350,1,0.0417,0.516,0.390,5.599,5.664,0.9889,0.01084,258.20,68.72,0.5795859999999999,0.7360742199999999,3.20,3.333939,2.987987,2.827285,2.526601,83.01,80.76,7842.84,7630.22,38.86,37.55
1.50400,1,0.0418,0.515,0.390,5.599,5.664,0.9889,0.01084,258.20,68.72,0.579584,0.73607168,3.20,3.308495,2.962141,2.827541,2.526322,82.38,80.79,7783.55,7633.06,38.49,37.57
1.50450,1,0.0418,0.515,0.390,5.599,5.664,0.9889,0.01084,258.20,68.72,0.5795819999999999,0.7360691399999999,3.20,3.274158,2.932242,2.822913,2.52282,82.61,80.98,7804.99,7651.08,38.62,37.68
1.50500,1,0.0418,0.515,0.389,5.599,5.664,0.9889,0.01084,258.20,68.72,0.57958,0.7360666,3.20,3.235756,2.896899,2.817019,2.518758,82.36,81.35,7781.34,7686.48,38.48,37.90
1.50550,1,0.0418,0.514,0.389,5.599,5.664,0.9889,0.01084,258.20,68.72,0.5795779999999999,0.7360640599999999,3.20,3.201736,2.859554,2.806454,2.507655,80.50,80.84,7605.60,7638.02,37.40,37.60
1.50600,1,0.0419,0.514,0.389,5.599,5.664,0.9889,0.01084,258.20,68.72,0.579576,0.73606152,3.20,3.159017,2.826069,2.792748,2.495514,81.95,81.06,7743.24,7659.10,38.24,37.73
1.50650,1,0.0419,0.513,0.388,5.599,5.664,0.9889,0.01084,258.21,68.72,0.5795739999999999,0.7360589799999999,3.20,3.113945,2.781913,2.777028,2.481887,80.89,81.19,7643.29,7671.30,37.63,37.80
1.50700,1,0.0419,0.513,0.388,5.599,5.664,0.9889,0.01085,258.21,68.72,0.579572,0.73605644,3.20,3.072652,2.740641,2.758422,2.465663,79.70,81.32,7530.37,7683.16,36.94,37.88
