Freq,Trace1,Trace2,Trace3,Trace4,Trace5,Trace6,
100000000,-63.9033851623535,-66.8203582763672,-63.9033851623535,-1000,-1000,-1000
114875000,-63.914722442627,-67.5849075317383,-63.914722442627,-1000,-1000,-1000
129750000,-63.6054954528809,-66.2442626953125,-63.6054954528809,-1000,-1000,-1000
144625000,-63.6348571777344,-66.3290939331055,-63.6348571777344,-1000,-1000,-1000
159500000,-63.6222839355469,-66.2717895507813,-63.6222839355469,-1000,-1000,-1000
174375000,-63.4322357177734,-66.0510635375977,-63.4322357177734,-1000,-1000,-1000
189250000,-54.7232246398926,-50.3885688781738,-54.7232246398926,-1000,-1000,-1000
204125000,-61.8756294250488,-63.6409492492676,-61.8756294250488,-1000,-1000,-1000
219000000,-49.540943145752,-46.1085433959961,-49.540943145752,-1000,-1000,-1000
233875000,-54.7717208862305,-60.9277305603027,-54.7717208862305,-1000,-1000,-1000
248750000,-50.7790985107422,-48.9256210327148,-50.7790985107422,-1000,-1000,-1000
263625000,-46.3626098632813,-48.3432655334473,-46.3626098632813,-1000,-1000,-1000
278500000,-42.8446311950684,-46.1775665283203,-42.8446311950684,-1000,-1000,-1000
293375000,-41.1816291809082,-44.7607688903809,-41.1816291809082,-1000,-1000,-1000
308250000,-37.7650718688965,-41.8094253540039,-37.7650718688965,-1000,-1000,-1000
323125000,-27.2878589630127,-28.8047676086426,-27.2878589630127,-1000,-1000,-1000
338000000,-23.7360572814941,-21.307092666626,-23.7360572814941,-1000,-1000,-1000
352875000,-31.7164363861084,-34.6627960205078,-31.7164363861084,-1000,-1000,-1000
367750000,-35.9324989318848,-37.6713562011719,-35.9324989318848,-1000,-1000,-1000
382625000,-38.9279365539551,-41.9922714233398,-38.9279365539551,-1000,-1000,-1000
397500000,-38.2321357727051,-39.5351791381836,-38.2321357727051,-1000,-1000,-1000
412375000,-39.7418212890625,-42.5316276550293,-39.7418212890625,-1000,-1000,-1000
427250000,-34.3632202148438,-38.2002258300781,-34.3632202148438,-1000,-1000,-1000
442125000,-30.6373252868652,-34.2561531066895,-30.6373252868652,-1000,-1000,-1000
457000000,-24.5802268981934,-24.2653388977051,-24.5802268981934,-1000,-1000,-1000
471875000,-25.611873626709,-27.1060009002686,-25.611873626709,-1000,-1000,-1000
486750000,-33.9666938781738,-38.0212707519531,-33.9666938781738,-1000,-1000,-1000
501625000,-37.5911407470703,-41.0152435302734,-37.5911407470703,-1000,-1000,-1000
516500000,-38.5660057067871,-41.3212928771973,-38.5660057067871,-1000,-1000,-1000
531375000,-38.7394409179688,-40.8855476379395,-38.7394409179688,-1000,-1000,-1000
546250000,-34.7387428283691,-36.5040588378906,-34.7387428283691,-1000,-1000,-1000
561125000,-27.358715057373,-27.2800769805908,-27.358715057373,-1000,-1000,-1000
576000000,-27.239896774292,-26.8770847320557,-27.239896774292,-1000,-1000,-1000
590875000,-30.082347869873,-33.1058769226074,-30.082347869873,-1000,-1000,-1000
605750000,-36.8175811767578,-40.4760932922363,-36.8175811767578,-1000,-1000,-1000
620625000,-39.3360595703125,-40.9636383056641,-39.3360595703125,-1000,-1000,-1000
635500000,-40.138355255127,-41.3554077148438,-40.138355255127,-1000,-1000,-1000
650375000,-39.2885513305664,-41.0207977294922,-39.2885513305664,-1000,-1000,-1000
665250000,-26.991662979126,-27.0375995635986,-26.991662979126,-1000,-1000,-1000
680125000,-33.1232757568359,-35.3302917480469,-33.1232757568359,-1000,-1000,-1000
695000000,-27.3293762207031,-27.9717102050781,-27.3293762207031,-1000,-1000,-1000
709875000,-40.0762062072754,-42.1435852050781,-40.0762062072754,-1000,-1000,-1000
