Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.49400,1,0.0470,0.894,0.540,7.799,7.871,0.9784,0.01000,246.63,27.69,0.5796239999999999,0.7361224799999999,0.97,3.46245e+08,3.582792e+08,3.987189e+08,4.168582e+08,-325.42,-251.19,-30747.33,-23734.00,-198.00,-154.98
1.49450,1,0.0470,0.893,0.540,7.799,7.871,0.9784,0.01000,246.63,27.69,0.579622,0.73611994,0.97,3.459197e+08,3.578369e+08,3.979262e+08,4.155438e+08,-328.18,-257.79,-31008.03,-24357.54,-199.60,-158.80
1.49500,1,0.0471,0.893,0.539,7.799,7.871,0.9784,0.01000,246.63,27.69,0.5796199999999999,0.7361173999999999,0.97,3.455371e+08,3.574987e+08,3.95988e+08,4.139334e+08,-327.35,-252.64,-30930.11,-23871.16,-199.12,-155.82
1.49550,1,0.0471,0.892,0.539,7.799,7.871,0.9784,0.01000,246.63,27.69,0.579618,0.7361148599999999,0.97,3.448975e+08,3.568887e+08,3.938426e+08,4.116642e+08,-325.96,-252.98,-30798.30,-23903.03,-198.31,-156.01
1.49600,1,0.0471,0.891,0.538,7.799,7.871,0.9784,0.01000,246.63,27.69,0.5796159999999999,0.7361123199999999,0.97,3.44239e+08,3.561785e+08,3.913793e+08,4.089923e+08,-326.72,-254.32,-30870.11,-24029.15,-198.75,-156.79
1.49650,1,0.0472,0.890,0.538,7.799,7.871,0.9784,0.01000,246.63,27.69,0.579614,0.7361097799999999,0.97,3.430727e+08,3.554371e+08,3.886568e+08,4.061268e+08,-315.45,-255.10,-29805.62,-24103.34,-192.22,-157.24
1.49700,1,0.0472,0.889,0.537,7.799,7.871,0.9784,0.01000,246.63,27.69,0.5796119999999999,0.7361072399999999,0.97,3.423628e+08,3.544137e+08,3.856891e+08,4.035459e+08,-322.73,-247.99,-30492.95,-23431.37,-196.44,-153.12
1.49750,1,0.0472,0.888,0.537,7.799,7.871,0.9784,0.01000,246.63,27.69,0.57961,0.7361047,0.97,3.41399e+08,3.53414e+08,3.82917e+08,4.006526e+08,-322.75,-247.87,-30495.01,-23420.22,-196.45,-153.05
1.49800,1,0.0472,0.888,0.536,7.799,7.871,0.9784,0.01000,246.63,27.69,0.579608,0.7361021600000001,0.97,3.399486e+08,3.518774e+08,3.798412e+08,3.97422e+08,-323.70,-248.06,-30584.62,-23438.06,-197.00,-153.16
1.49850,1,0.0473,0.887,0.536,7.799,7.871,0.9784,0.01000,246.63,27.69,0.579606,0.73609962,0.97,3.387739e+08,3.507631e+08,3.769732e+08,3.941095e+08,-321.68,-252.87,-30393.61,-23892.33,-195.82,-155.94
