Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.49400,1,0.0412,0.524,0.396,5.574,5.638,0.9889,0.01082,258.17,68.72,0.5796239999999999,0.7361224799999999,3.20,2.301618,1.951357,0.4943694,0.4350842,52.92,69.71,5000.08,6586.57,21.44,31.17
1.49450,1,0.0412,0.523,0.396,5.574,5.638,0.9889,0.01082,258.18,68.72,0.579622,0.73611994,3.20,2.31077,1.959057,0.5048285,0.4458625,52.90,71.82,4998.56,6785.56,21.43,32.39
1.49500,1,0.0413,0.523,0.396,5.574,5.638,0.9889,0.01082,258.18,68.72,0.5796199999999999,0.7361173999999999,3.20,2.325959,1.978198,0.5182732,0.4589736,54.16,73.69,5116.99,6962.44,22.16,33.48
1.49550,1,0.0413,0.523,0.395,5.574,5.638,0.9889,0.01082,258.18,68.72,0.579618,0.7361148599999999,3.20,2.351483,2.002523,0.5323538,0.4735814,54.64,76.72,5162.65,7249.24,22.44,35.24
1.49600,1,0.0413,0.522,0.395,5.574,5.638,0.9889,0.01082,258.18,68.72,0.5796159999999999,0.7361123199999999,3.20,2.378748,2.035755,0.5477914,0.4893163,56.51,79.67,5339.07,7527.38,23.52,36.94
1.49650,1,0.0414,0.522,0.395,5.574,5.638,0.9889,0.01082,258.18,68.72,0.579614,0.7361097799999999,3.20,2.414966,2.073746,0.5646821,0.5064753,58.00,83.04,5480.03,7845.96,24.38,38.90
1.49700,1,0.0414,0.521,0.394,5.574,5.638,0.9889,0.01082,258.18,68.72,0.5796119999999999,0.7361072399999999,3.20,2.456479,2.115091,0.5835723,0.5247065,59.13,85.07,5586.53,8037.39,25.04,40.07
1.49750,1,0.0414,0.521,0.394,5.574,5.638,0.9889,0.01082,258.18,68.72,0.57961,0.7361047,3.20,2.502449,2.165477,0.6017384,0.5431251,61.33,88.43,5794.57,8355.36,26.31,42.02
1.49800,1,0.0414,0.520,0.394,5.574,5.664,0.9889,0.01083,258.18,68.72,0.579608,0.7361021600000001,3.20,2.55442,2.22006,0.6208644,0.5614878,63.36,90.24,5986.41,8525.92,27.46,43.04
1.49850,1,0.0415,0.520,0.393,5.574,5.664,0.9889,0.01083,258.19,68.72,0.579606,0.73609962,3.20,2.616657,2.27718,0.6395982,0.5792951,64.17,91.90,6062.93,8682.72,27.94,44.01
1.49900,1,0.0415,0.520,0.393,5.574,5.664,0.9889,0.01083,258.19,68.72,0.579604,0.7360970800000001,3.20,2.678482,2.345078,0.6580778,0.5987729,67.29,96.58,6357.44,9125.72,29.74,46.72
1.49950,1,0.0415,0.519,0.393,5.574,5.664,0.9889,0.01083,258.19,68.72,0.579602,0.73609454,3.20,2.747137,2.416206,0.6762876,0.6142859,69.84,94.77,6598.52,8954.00,31.22,45.67
1.50000,1,0.0415,0.519,0.393,5.599,5.664,0.9889,0.01083,258.19,68.72,0.5796,0.736092,3.20,2.962132,2.569839,0.7418177,0.7058791,62.66,187.87,5920.32,17750.86,27.06,99.63
1.50050,1,0.0416,0.518,0.392,5.599,5.664,0.9889,0.01083,258.19,68.72,0.579598,0.73608946,3.20,2.896828,2.571131,0.7059566,0.6423827,75.69,96.88,7151.42,9153.70,34.61,46.90
1.50100,1,0.0416,0.518,0.392,5.599,5.664,0.9889,0.01083,258.19,68.72,0.579596,0.73608692,3.20,2.973245,2.652205,0.7195696,0.6549638,79.21,97.20,7483.93,9183.91,36.65,47.08
1.50150,1,0.0416,0.517,0.392,5.599,5.664,0.9889,0.01083,258.19,68.72,0.5795939999999999,0.73608438,3.20,3.055794,2.739572,0.7289926,0.6640587,83.05,98.04,7847.42,9263.42,38.88,47.57
1.50200,1,0.0416,0.517,0.391,5.599,5.664,0.9889,0.01083,258.19,68.72,0.579592,0.73608184,3.20,3.135266,2.827541,0.7360757,0.6717012,88.10,100.04,8323.92,9452.44,41.81,48.73
1.50250,1,0.0417,0.517,0.391,5.599,5.664,0.9889,0.01084,258.20,68.72,0.5795899999999999,0.7360792999999999,3.20,3.221626,2.915511,0.7436351,0.6775494,91.53,98.53,8648.50,9309.88,43.80,47.85
1.50300,1,0.0417,0.516,0.391,5.599,5.664,0.9889,0.01084,258.20,68.72,0.579588,0.73607676,3.20,3.307394,3.011908,0.7495068,0.6825918,97.95,98.03,9254.87,9261.96,47.52,47.56
1.50350,1,0.0417,0.516,0.390,5.599,5.664,0.9889,0.01084,258.20,68.72,0.5795859999999999,0.7360742199999999,3.20,3.390382,3.104268,0.753522,0.6854733,104.27,96.81,9852.14,9147.06,51.18,46.86
1.50400,1,0.0418,0.515,0.390,5.599,5.664,0.9889,0.01084,258.20,68.72,0.579584,0.73607168,3.20,3.477843,3.199307,0.7577768,0.6886656,110.64,95.98,10453.62,9068.85,54.87,46.38
1.50450,1,0.0418,0.515,0.390,5.599,5.664,0.9889,0.01084,258.20,68.72,0.5795819999999999,0.7360691399999999,3.20,3.563714,3.291968,0.7594914,0.6903629,116.69,96.19,11025.15,9088.92,58.38,46.50
1.50500,1,0.0418,0.515,0.389,5.599,5.664,0.9889,0.01084,258.20,68.72,0.57958,0.7360666,3.20,3.645586,3.37764,0.7615177,0.6908796,121.43,94.22,11473.70,8902.27,61.13,45.35
1.50550,1,0.0418,0.514,0.389,5.599,5.664,0.9889,0.01084,258.20,68.72,0.5795779999999999,0.7360640599999999,3.20,3.717786,3.45928,0.7632444,0.6919431,128.90,93.48,12178.88,8832.12,65.45,44.92
1.50600,1,0.0419,0.514,0.389,5.599,5.664,0.9889,0.01084,258.20,68.72,0.579576,0.73606152,3.20,3.790596,3.533233,0.7646411,0.6917069,132.55,91.57,12523.99,8651.82,67.57,43.82
1.50650,1,0.0419,0.513,0.388,5.599,5.664,0.9889,0.01084,258.21,68.72,0.5795739999999999,0.7360589799999999,3.20,3.845908,3.606142,0.7684145,0.6937904,145.21,89.76,13720.56,8481.36,74.91,42.77
1.50700,1,0.0419,0.513,0.388,5.599,5.664,0.9889,0.01085,258.21,68.72,0.579572,0.73605644,3.20,3.897834,3.665372,0.7720685,0.6968691,152.24,89.47,14384.10,8453.83,78.98,42.60
1.50750,1,0.0420,0.512,0.388,5.599,5.664,0.9889,0.01085,258.21,68.72,0.5795699999999999,0.7360538999999999,3.20,3.938576,3.715226,0.7773252,0.69992,160.96,87.50,15208.72,8267.45,84.04,41.46
1.50800,1,0.0420,0.512,0.388,5.599,5.664,0.9889,0.01085,258.21,68.72,0.579568,0.7360513599999999,3.20,3.977297,3.762417,0.7842074,0.7053138,169.43,86.51,16009.01,8173.99,88.95,40.89
1.50850,1,0.0420,0.512,0.387,5.599,5.664,0.9889,0.01085,258.21,68.72,0.5795659999999999,0.7360488199999999,3.20,4.013665,3.797825,0.7929959,0.7130873,170.29,86.36,16089.46,8159.95,89.44,40.80
1.50900,1,0.0420,0.511,0.387,5.599,5.664,0.9889,0.01085,258.21,68.72,0.579564,0.7360462799999999,3.20,4.043928,3.833577,0.8035957,0.722057,176.36,85.69,16663.00,8096.57,92.96,40.41
1.50950,1,0.0421,0.511,0.387,5.599,5.664,0.9889,0.01085,258.21,68.72,0.5795619999999999,0.73604374,3.20,4.06693,3.858689,0.8159607,0.7312095,179.73,83.68,16981.91,7906.95,94.91,39.25
1.51000,1,0.0421,0.510,0.386,5.599,5.664,0.9889,0.01085,258.21,68.72,0.57956,0.7360412,3.20,4.093115,3.889376,0.8296336,0.7441269,185.16,84.41,17495.20,7975.54,98.06,39.67
1.51050,1,0.0421,0.510,0.386,5.599,5.664,0.9889,0.01085,258.22,68.72,0.5795579999999999,0.7360386599999998,3.20,4.120106,3.910146,0.8458754,0.7586542,180.64,84.37,17067.48,7971.40,95.44,39.65
1.51100,1,0.0421,0.510,0.386,5.599,5.664,0.9889,0.01086,258.22,68.72,0.579556,0.73603612,3.20,4.144704,3.934577,0.8624542,0.7751462,181.62,86.12,17160.47,8136.59,96.01,40.66
1.51150,1,0.0422,0.509,0.385,5.599,5.664,0.9889,0.01086,258.22,68.72,0.579554,0.7360335800000001,3.20,4.166023,3.954894,0.8810651,0.7915723,182.12,85.99,17207.48,8125.18,96.30,40.59
