Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.49400,1,0.0420,0.481,0.372,5.499,5.587,0.9887,0.01023,253.77,62.65,0.5796239999999999,0.7361224799999999,2.81,2.255583,1.972839,2.088291,1.758461,67.40,51.50,6368.41,4866.04,30.30,21.08
1.49450,1,0.0421,0.480,0.372,5.499,5.587,0.9887,0.01023,253.77,62.65,0.579622,0.73611994,2.81,2.281336,2.002131,2.086809,1.756684,69.42,51.52,6559.62,4867.71,31.47,21.09
1.49500,1,0.0421,0.480,0.371,5.499,5.587,0.9887,0.01023,253.77,62.65,0.5796199999999999,0.7361173999999999,2.81,2.310737,2.031251,2.088292,1.758289,70.37,51.59,6649.02,4874.46,32.02,21.13
1.49550,1,0.0421,0.479,0.371,5.499,5.587,0.9887,0.01023,253.77,62.65,0.579618,0.7361148599999999,2.81,2.342801,2.06596,2.090113,1.762264,72.25,52.04,6826.54,4917.07,33.11,21.40
1.49600,1,0.0421,0.479,0.371,5.499,5.587,0.9887,0.01024,253.77,62.65,0.5796159999999999,0.7361123199999999,2.81,2.374584,2.100031,2.093107,1.769738,74.05,52.99,6996.95,5006.33,34.15,21.94
1.49650,1,0.0422,0.478,0.370,5.499,5.587,0.9887,0.01024,253.77,62.65,0.579614,0.7361097799999999,2.81,2.407288,2.130699,2.098619,1.776304,74.76,53.48,7063.42,5053.18,34.56,22.23
1.49700,1,0.0422,0.478,0.370,5.499,5.587,0.9887,0.01024,253.77,62.65,0.5796119999999999,0.7361072399999999,2.81,2.43704,2.161759,2.100042,1.778147,76.21,53.61,7200.44,5065.02,35.40,22.30
1.49750,1,0.0422,0.478,0.370,5.499,5.587,0.9887,0.01024,253.78,62.65,0.57961,0.7361047,2.81,2.468425,2.19143,2.10323,1.781283,76.78,53.69,7254.10,5073.14,35.73,22.35
1.49800,1,0.0422,0.477,0.369,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579608,0.7361021600000001,2.81,2.49692,2.220411,2.103916,1.78809,77.93,54.94,7362.96,5191.22,36.40,23.08
1.49850,1,0.0423,0.477,0.369,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579606,0.73609962,2.81,2.524235,2.249803,2.105438,1.790952,79.74,55.39,7534.50,5233.92,37.45,23.34
1.49900,1,0.0423,0.476,0.369,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579604,0.7360970800000001,2.81,2.552232,2.277362,2.108368,1.793639,80.58,55.43,7613.86,5237.19,37.94,23.36
1.49950,1,0.0423,0.476,0.368,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579602,0.73609454,2.81,2.573445,2.299167,2.105193,1.796457,81.54,56.60,7704.14,5347.79,38.49,24.04
1.50000,1,0.0424,0.476,0.368,5.499,5.587,0.9887,0.01024,253.78,62.65,0.5796,0.736092,2.81,2.811358,2.547577,2.145126,1.838195,94.16,58.39,8896.98,5517.08,45.81,25.08
1.50050,1,0.0424,0.475,0.368,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579598,0.73608946,2.81,2.597338,2.341016,2.100744,1.802751,89.04,58.98,8412.65,5572.42,42.84,25.42
1.50100,1,0.0424,0.475,0.368,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579596,0.73608692,2.81,2.608512,2.353909,2.097682,1.798821,90.13,58.68,8516.09,5544.12,43.47,25.24
1.50150,1,0.0424,0.474,0.367,5.499,5.587,0.9887,0.01024,253.78,62.65,0.5795939999999999,0.73608438,2.81,2.612858,2.35942,2.089258,1.79767,90.76,60.10,8575.27,5678.77,43.84,26.07
1.50200,1,0.0425,0.474,0.367,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579592,0.73608184,2.81,2.613999,2.362949,2.077453,1.789386,91.97,60.70,8690.01,5735.04,44.54,26.42
1.50250,1,0.0425,0.473,0.367,5.499,5.587,0.9887,0.01024,253.79,62.65,0.5795899999999999,0.7360792999999999,2.81,2.609267,2.362626,2.064987,1.780112,93.59,61.05,8843.24,5768.65,45.48,26.62
1.50300,1,0.0425,0.473,0.366,5.499,5.587,0.9887,0.01024,253.79,62.65,0.579588,0.73607676,2.81,2.602733,2.358807,2.049984,1.769958,94.49,61.76,8928.13,5835.67,46.00,27.03
1.50350,1,0.0426,0.473,0.366,5.499,5.588,0.9887,0.01024,253.79,62.65,0.5795859999999999,0.7360742199999999,2.81,2.593772,2.35175,2.030061,1.754982,95.17,62.49,8992.32,5904.06,46.40,27.45
1.50400,1,0.0426,0.472,0.366,5.499,5.588,0.9887,0.01024,253.79,62.65,0.579584,0.73607168,2.81,2.581812,2.338634,2.01254,1.738869,94.18,62.23,8898.75,5879.35,45.82,27.30
1.50450,1,0.0426,0.472,0.365,5.499,5.588,0.9887,0.01024,253.79,62.65,0.5795819999999999,0.7360691399999999,2.81,2.569338,2.328013,1.992115,1.724792,94.48,63.19,8927.27,5970.85,46.00,27.86
1.50500,1,0.0426,0.471,0.365,5.499,5.588,0.9887,0.01025,253.79,62.65,0.57958,0.7360666,2.81,2.559318,2.32097,1.975376,1.711221,95.36,63.44,9010.51,5994.30,46.51,28.01
1.50550,1,0.0427,0.471,0.365,5.499,5.588,0.9887,0.01025,253.79,62.65,0.5795779999999999,0.7360640599999999,2.81,2.550913,2.320492,1.957077,1.698621,98.85,64.51,9340.21,6095.49,48.53,28.63
1.50600,1,0.0427,0.471,0.364,5.499,5.588,0.9887,0.01025,253.79,62.65,0.579576,0.73606152,2.81,2.542586,2.317431,1.942701,1.685037,101.04,64.20,9547.02,6065.94,49.80,28.45
1.50650,1,0.0427,0.470,0.364,5.499,5.588,0.9887,0.01025,253.79,62.65,0.5795739999999999,0.7360589799999999,2.81,2.534239,2.312142,1.927126,1.671881,102.19,64.30,9655.40,6075.00,50.46,28.50
1.50700,1,0.0428,0.470,0.364,5.498,5.588,0.9887,0.01025,253.79,62.65,0.579572,0.73605644,2.81,2.527433,2.306143,1.916773,1.661617,102.53,64.07,9687.86,6053.81,50.66,28.37
1.50750,1,0.0428,0.469,0.363,5.498,5.588,0.9887,0.01025,253.79,62.65,0.5795699999999999,0.7360538999999999,2.81,2.519132,2.301986,1.908145,1.651752,104.30,63.38,9854.94,5988.83,51.69,27.97
1.50800,1,0.0428,0.469,0.363,5.499,5.588,0.9887,0.01025,253.80,62.65,0.579568,0.7360513599999999,2.81,2.509111,2.296894,1.898313,1.645455,106.49,64.03,10061.53,6049.41,52.96,28.35
1.50850,1,0.0428,0.468,0.363,5.499,5.588,0.9887,0.01025,253.80,62.65,0.5795659999999999,0.7360488199999999,2.81,2.491055,2.283946,1.889548,1.641008,108.49,64.95,10250.52,6137.25,54.12,28.88
1.50900,1,0.0429,0.468,0.363,5.498,5.588,0.9887,0.01025,253.80,62.65,0.579564,0.7360462799999999,2.81,2.482784,2.275759,1.881487,1.633241,108.39,64.87,10241.54,6129.57,54.06,28.84
