Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.99412,1,0.0683,0.454,0.332,5.193,5.298,0.9899,0.00891,267.80,64.85,0.57762352,0.7335818703999999,2.95,7.517753e-09,6.070073e-09,5.074827e-09,4.057632e-09,65.71,62.52,6208.95,5906.97,29.38,27.53
1.99438,1,0.0684,0.454,0.332,5.192,5.298,0.9899,0.00891,267.80,64.85,0.5776224799999999,0.7335805496,2.95,7.539377e-09,6.074371e-09,5.08824e-09,4.073291e-09,65.08,62.99,6148.78,5951.53,29.01,27.80
1.99463,1,0.0684,0.454,0.332,5.192,5.298,0.9899,0.00891,267.80,64.85,0.5776214799999999,0.7335792795999999,2.95,7.541352e-09,6.083269e-09,5.078501e-09,4.059536e-09,65.48,62.53,6187.03,5908.05,29.24,27.54
1.99487,1,0.0684,0.454,0.332,5.192,5.298,0.9899,0.00891,267.80,64.85,0.57762052,0.7335780604,2.95,7.550597e-09,6.091121e-09,5.079188e-09,4.06526e-09,65.50,62.93,6189.10,5945.77,29.26,27.77
1.99513,1,0.0684,0.454,0.332,5.192,5.298,0.9899,0.00891,267.80,64.85,0.57761948,0.7335767395999999,2.95,7.562273e-09,6.106969e-09,5.080266e-09,4.0666e-09,65.86,62.97,6222.99,5949.27,29.46,27.79
1.99537,1,0.0684,0.453,0.332,5.192,5.298,0.9899,0.00892,267.80,64.85,0.5776185199999999,0.7335755203999998,2.95,7.573843e-09,6.129079e-09,5.078324e-09,4.071171e-09,66.58,63.44,6290.68,5994.09,29.88,28.06
1.99562,1,0.0684,0.453,0.332,5.192,5.298,0.9899,0.00892,267.80,64.85,0.57761752,0.7335742504,2.95,7.591697e-09,6.137818e-09,5.082998e-09,4.072657e-09,66.26,63.26,6260.16,5977.36,29.69,27.96
1.99588,1,0.0685,0.453,0.332,5.192,5.298,0.9899,0.00892,267.80,64.85,0.57761648,0.7335729296,2.95,7.606952e-09,6.149337e-09,5.089129e-09,4.082455e-09,66.31,63.74,6264.91,6022.29,29.72,28.24
1.99612,1,0.0685,0.453,0.332,5.192,5.298,0.9899,0.00892,267.80,64.85,0.5776155199999999,0.7335717103999999,2.95,7.623952e-09,6.16525e-09,5.097501e-09,4.090683e-09,66.43,63.86,6276.44,6033.56,29.79,28.31
1.99638,1,0.0685,0.453,0.331,5.192,5.298,0.9899,0.00892,267.80,64.85,0.5776144799999999,0.7335703895999999,2.95,7.638752e-09,6.174454e-09,5.10705e-09,4.105886e-09,66.28,64.46,6262.18,6090.58,29.70,28.65
1.99663,1,0.0685,0.453,0.331,5.192,5.298,0.9899,0.00892,267.80,64.85,0.57761348,0.7335691196,2.95,7.654344e-09,6.189147e-09,5.11886e-09,4.112825e-09,66.39,64.26,6273.23,6071.33,29.77,28.54
1.99687,1,0.0685,0.452,0.331,5.192,5.298,0.9899,0.00892,267.81,64.85,0.57761252,0.7335679004,2.95,7.67383e-09,6.208792e-09,5.132617e-09,4.121917e-09,66.61,64.10,6293.43,6056.28,29.89,28.44
1.99713,1,0.0686,0.452,0.331,5.192,5.298,0.9899,0.00892,267.81,64.85,0.57761148,0.7335665795999999,2.95,7.687108e-09,6.228678e-09,5.144592e-09,4.1332e-09,67.22,64.32,6351.38,6077.50,30.25,28.57
1.99737,1,0.0686,0.452,0.331,5.192,5.298,0.9899,0.00892,267.81,64.85,0.5776105199999999,0.7335653603999999,2.95,7.709034e-09,6.238812e-09,5.153302e-09,4.143301e-09,66.79,64.57,6310.69,6100.74,30.00,28.72
1.99762,1,0.0686,0.452,0.331,5.192,5.298,0.9899,0.00892,267.81,64.85,0.57760952,0.7335640904,2.95,7.725256e-09,6.257094e-09,5.167109e-09,4.158115e-09,67.08,64.86,6338.06,6128.66,30.17,28.89
1.99788,1,0.0686,0.452,0.331,5.192,5.298,0.9899,0.00892,267.81,64.85,0.57760848,0.7335627696,2.95,7.747404e-09,6.273793e-09,5.181627e-09,4.173258e-09,67.01,65.14,6331.48,6154.79,30.13,29.05
1.99812,1,0.0686,0.452,0.331,5.192,5.298,0.9899,0.00892,267.81,64.85,0.5776075199999999,0.7335615503999999,2.95,7.762836e-09,6.284831e-09,5.199782e-09,4.183153e-09,66.93,64.76,6323.76,6119.26,30.08,28.83
1.99838,1,0.0686,0.452,0.330,5.192,5.298,0.9899,0.00892,267.81,64.85,0.5776064799999999,0.7335602295999999,2.95,7.780697e-09,6.299951e-09,5.216793e-09,4.20069e-09,66.97,65.07,6327.64,6148.49,30.10,29.01
