X:
216	0.0
490	2.0
770	4.0
1046	6.0
1324	8.0
1600	10.0
1880	12.0
2158	14.0
2436	16.0
2716	18.0
2992	20.0
Y:
168	0.0
266	-1.0
364	-2.0
458	-3.0
556	-4.0
652	-5.0
750	-6.0
846	-7.0
946	-8.0
1042	-9.0
1140	-10.0
1236	-11.0
Data:
218	790
309	782
447	734
812	546
1058	423
1143	379
1307	300
1446	238
1533	215
1588	207
1628	203
1697	210
1808	239
1947	288
2135	352
2281	387
2335	398
2450	414
2618	432
2840	441
2992	439
