0.144711	-4.696396
0.159422	11.700000
0.188844	12.235714
0.203556	23.901835
0.232978	25.002752
0.277111	29.406422
0.291822	32.454258
0.321244	32.794891
0.380089	33.013869
0.409511	33.111192
0.468356	33.062530
0.556622	32.794891
0.644889	32.527251
0.718444	32.478589
0.762578	32.478589
0.850844	32.600243
0.953822	32.794891
1.086222	32.989538
1.203911	33.062530
1.542267	33.038200
1.586400	32.989538
1.659956	33.062530
1.910044	33.159854
1.968889	33.208516
2.249388	33.038200
2.723657	32.624574
2.871866	32.575912
3.153463	32.332603
3.420239	32.016302
3.494343	31.943309
3.553627	31.943309
3.835224	31.967640
3.983433	32.016302
4.102000	32.137956
4.531806	32.137956
4.872687	31.772993
4.946791	31.700000
5.080179	31.516514
5.198746	31.057798
5.376597	30.966055
5.450701	30.690826
5.791582	30.415596
5.939791	29.956881
6.058358	29.773394
6.339955	28.672477
6.488164	28.213761
6.843866	28.213761
6.977254	29.131193
7.155104	29.314679
7.229209	29.956881
7.436701	29.956881
7.510806	29.773394
7.584910	29.956881
7.733119	30.140367
7.836866	30.415596
7.955433	29.956881
8.044358	29.956881
8.148662	30.690826
8.193459	30.415596
8.357714	30.415596
8.387579	30.690826
8.716090	30.690826
8.910211	29.956881
9.014737	29.314679
9.059534	29.222936
9.193925	30.140367
9.328316	28.488991
9.477639	28.397248
9.686692	27.755046
9.761353	27.663303
9.880812	27.021101
9.940541	26.929358
10.015203	27.204587
10.104797	26.654128
10.194391	26.470642
10.343714	26.562385
10.403444	26.287156
10.567699	27.021101
10.642361	27.296330
10.746887	27.388073
10.806617	27.479817
10.896211	27.204587
11.000737	26.562385
11.105263	26.470642
11.239654	26.287156
11.493504	25.094495
11.777218	23.443119
11.822015	22.892661
11.911609	22.984404
12.001203	21.791743
12.105284	20.807143
12.253493	21.521429
12.386881	22.066972
12.564731	20.717857
12.727761	19.200000
12.875970	17.771429
12.964896	15.628571
13.009358	15.003571
13.068642	15.003571
13.172388	16.610714
13.231672	17.771429
13.335418	18.842857
13.394701	19.914286
13.483627	19.914286
13.557731	17.950000
13.646657	15.182143
13.705940	13.575000
13.809687	16.700000
13.913433	17.592857
14.002358	15.450000
14.076463	13.485714
14.150567	13.485714
14.195030	14.378571
14.269134	16.878571
14.343239	18.575000
14.417343	19.467857
14.461806	19.646429
14.521090	20.003571
14.595194	20.003571
14.728582	18.128571
14.876791	15.182143
15.054642	13.039286
15.158388	12.771429
15.365881	14.200000
15.499269	16.164286
15.632657	17.414286
15.677119	17.682143
15.736403	17.325000
15.825328	15.896429
15.899433	14.378571
15.973537	13.039286
16.062797	11.789286
16.152391	11.518182
16.212120	11.518182
16.271850	12.503571
16.331579	12.592857
16.376376	12.771429
16.436105	12.325000
16.615293	11.154545
16.734752	10.245455
16.824346	9.518182
17.003534	7.881818
17.167789	5.427273
17.361910	1.609910
17.556030	-2.984685
17.690421	-7.579279
17.735218	-10.410092
17.809880	-12.520183
17.884541	-9.492661
17.929338	-7.399099
18.004000	-4.065766
18.063284	-1.993694
18.122567	-0.642342
18.315239	0.799099
18.433806	1.972727
18.478269	2.700000
18.507910	2.609091
18.567194	1.700000
18.611657	1.609910
18.715403	2.336364
18.804328	2.518182
18.908075	2.972727
18.952537	3.790909
18.997000	4.245455
19.071104	5.154545
19.130388	4.881818
19.174851	4.790909
19.234134	4.972727
19.323060	5.700000
19.397164	6.336364
19.486090	5.336364
19.560194	4.245455
19.619478	4.336364
19.663940	4.609091
19.767687	4.518182
19.841791	3.609091
19.960358	2.972727
