Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.49400,1,0.0412,0.517,0.393,5.495,5.559,0.9885,0.01038,257.97,67.03,0.5796239999999999,0.7361224799999999,3.09,2.250406,1.919912,2.041236,1.746206,55.14,56.17,5209.47,5307.69,22.92,23.52
1.49450,1,0.0412,0.517,0.393,5.495,5.559,0.9885,0.01038,257.97,67.03,0.579622,0.73611994,3.09,2.268363,1.93514,2.062833,1.763282,55.12,55.87,5207.79,5278.70,22.91,23.34
1.49500,1,0.0413,0.516,0.392,5.495,5.559,0.9885,0.01038,257.97,67.03,0.5796199999999999,0.7361173999999999,3.09,2.287773,1.947792,2.085527,1.779428,54.51,55.31,5149.95,5225.57,22.55,23.02
1.49550,1,0.0413,0.516,0.392,5.495,5.559,0.9885,0.01038,257.97,67.03,0.579618,0.7361148599999999,3.09,2.309578,1.96537,2.112576,1.801039,54.32,55.00,5132.61,5196.71,22.44,22.84
1.49600,1,0.0413,0.515,0.392,5.495,5.559,0.9885,0.01038,257.97,67.03,0.5796159999999999,0.7361123199999999,3.09,2.333489,1.984811,2.138793,1.823757,54.15,55.07,5116.40,5203.27,22.35,22.88
1.49650,1,0.0414,0.515,0.392,5.495,5.559,0.9885,0.01038,257.98,67.03,0.579614,0.7361097799999999,3.09,2.357308,2.005402,2.16942,1.848455,54.34,54.92,5134.30,5188.69,22.46,22.79
1.49700,1,0.0414,0.514,0.391,5.495,5.559,0.9885,0.01038,257.98,67.03,0.5796119999999999,0.7361072399999999,3.09,2.38281,2.026642,2.19975,1.868485,54.26,53.78,5126.59,5081.83,22.41,22.13
1.49750,1,0.0414,0.514,0.391,5.495,5.559,0.9885,0.01038,257.98,67.03,0.57961,0.7361047,3.09,2.408334,2.049311,2.226806,1.891845,54.43,53.86,5142.71,5088.59,22.51,22.18
1.49800,1,0.0414,0.514,0.391,5.495,5.559,0.9885,0.01038,257.98,67.03,0.579608,0.7361021600000001,3.09,2.435457,2.072175,2.253013,1.913523,54.39,53.75,5139.12,5078.24,22.49,22.11
1.49850,1,0.0415,0.513,0.390,5.495,5.559,0.9885,0.01038,257.98,67.03,0.579606,0.73609962,3.09,2.461863,2.095335,2.275969,1.929177,54.64,53.17,5162.82,5023.93,22.63,21.78
1.49900,1,0.0415,0.513,0.390,5.495,5.559,0.9885,0.01039,257.98,67.03,0.579604,0.7360970800000001,3.09,2.488295,2.120886,2.294525,1.942702,55.18,52.78,5213.24,4986.81,22.94,21.55
1.49950,1,0.0415,0.512,0.390,5.495,5.559,0.9885,0.01039,257.98,67.03,0.579602,0.73609454,3.09,2.512393,2.139557,2.309237,1.953763,54.85,52.53,5182.04,4963.17,22.75,21.41
1.50000,1,0.0415,0.512,0.389,5.495,5.559,0.9885,0.01039,257.98,67.03,0.5796,0.736092,3.09,2.668733,2.320506,2.332387,1.98765,63.69,55.11,6018.12,5207.06,27.88,22.90
1.50050,1,0.0416,0.511,0.389,5.495,5.559,0.9885,0.01039,257.98,67.03,0.579598,0.73608946,3.09,2.546235,2.175912,2.329498,1.968074,56.29,52.17,5318.48,4928.92,23.59,21.20
