Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.49400,1,0.0420,0.481,0.372,5.499,5.587,0.9887,0.01023,253.77,62.65,0.5796239999999999,0.7361224799999999,2.81,1.430013,1.220812,2.098819,1.776211,56.37,53.19,5326.21,5025.19,23.90,22.06
1.49450,1,0.0421,0.480,0.372,5.499,5.587,0.9887,0.01023,253.77,62.65,0.579622,0.73611994,2.81,1.445261,1.235187,2.116819,1.793837,56.93,53.77,5378.60,5080.59,24.23,22.40
1.49500,1,0.0421,0.480,0.371,5.499,5.587,0.9887,0.01023,253.77,62.65,0.5796199999999999,0.7361173999999999,2.81,1.46355,1.251556,2.140596,1.80996,57.16,53.00,5401.08,5008.10,24.37,21.95
1.49550,1,0.0421,0.479,0.371,5.499,5.587,0.9887,0.01023,253.77,62.65,0.579618,0.7361148599999999,2.81,1.481459,1.269214,2.165209,1.830908,57.90,53.02,5470.24,5010.00,24.79,21.97
1.49600,1,0.0421,0.479,0.371,5.499,5.587,0.9887,0.01024,253.77,62.65,0.5796159999999999,0.7361123199999999,2.81,1.501235,1.287059,2.189093,1.849355,58.18,52.70,5497.14,4979.50,24.95,21.78
1.49650,1,0.0422,0.478,0.370,5.499,5.587,0.9887,0.01024,253.77,62.65,0.579614,0.7361097799999999,2.81,1.522067,1.304333,2.217928,1.872191,58.13,52.55,5492.76,4965.15,24.93,21.69
1.49700,1,0.0422,0.478,0.370,5.499,5.587,0.9887,0.01024,253.77,62.65,0.5796119999999999,0.7361072399999999,2.81,1.541012,1.321726,2.243756,1.89371,58.49,52.50,5526.61,4960.40,25.14,21.66
1.49750,1,0.0422,0.478,0.370,5.499,5.587,0.9887,0.01024,253.78,62.65,0.57961,0.7361047,2.81,1.561332,1.339711,2.270294,1.910353,58.66,51.50,5542.79,4866.43,25.23,21.09
1.49800,1,0.0422,0.477,0.369,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579608,0.7361021600000001,2.81,1.582276,1.357103,2.293848,1.928956,58.49,51.30,5526.17,4847.15,25.13,20.97
1.49850,1,0.0423,0.477,0.369,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579606,0.73609962,2.81,1.600556,1.372823,2.312566,1.946901,58.64,51.79,5540.30,4893.34,25.22,21.25
1.49900,1,0.0423,0.476,0.369,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579604,0.7360970800000001,2.81,1.617567,1.387923,2.330033,1.957924,58.78,51.18,5554.06,4835.32,25.30,20.90
1.49950,1,0.0423,0.476,0.368,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579602,0.73609454,2.81,1.632789,1.400964,2.342341,1.970382,58.78,51.53,5554.07,4868.55,25.31,21.10
1.50000,1,0.0424,0.476,0.368,5.499,5.587,0.9887,0.01024,253.78,62.65,0.5796,0.736092,2.81,1.724618,1.500135,2.365371,2.05405,65.15,64.33,6156.10,6078.01,29.00,28.52
1.50050,1,0.0424,0.475,0.368,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579598,0.73608946,2.81,1.659521,1.423991,2.361127,1.98614,58.94,51.64,5568.97,4878.74,25.40,21.16
1.50100,1,0.0424,0.475,0.368,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579596,0.73608692,2.81,1.669401,1.433985,2.364531,1.987017,59.38,51.31,5610.77,4848.22,25.65,20.98
1.50150,1,0.0424,0.474,0.367,5.499,5.587,0.9887,0.01024,253.78,62.65,0.5795939999999999,0.73608438,2.81,1.675916,1.440804,2.363858,1.986444,59.74,51.31,5644.74,4848.11,25.86,20.98
1.50200,1,0.0425,0.474,0.367,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579592,0.73608184,2.81,1.68082,1.443263,2.366418,1.986186,59.37,51.04,5609.24,4822.78,25.64,20.82
1.50250,1,0.0425,0.473,0.367,5.499,5.587,0.9887,0.01024,253.79,62.65,0.5795899999999999,0.7360792999999999,2.81,1.683288,1.444594,2.363822,1.986637,59.13,51.46,5587.09,4862.34,25.51,21.06
1.50300,1,0.0425,0.473,0.366,5.499,5.587,0.9887,0.01024,253.79,62.65,0.579588,0.73607676,2.81,1.683883,1.442307,2.357777,1.985039,58.34,52.04,5512.26,4916.90,25.05,21.40
1.50350,1,0.0426,0.473,0.366,5.499,5.588,0.9887,0.01024,253.79,62.65,0.5795859999999999,0.7360742199999999,2.81,1.678493,1.439185,2.353546,1.983147,58.90,52.44,5565.38,4954.74,25.37,21.63
1.50400,1,0.0426,0.472,0.366,5.499,5.588,0.9887,0.01024,253.79,62.65,0.579584,0.73607168,2.81,1.672183,1.434025,2.344849,1.978132,58.97,52.83,5571.64,4991.32,25.41,21.85
1.50450,1,0.0426,0.472,0.365,5.499,5.588,0.9887,0.01024,253.79,62.65,0.5795819999999999,0.7360691399999999,2.81,1.662676,1.426504,2.333119,1.974492,59.16,53.92,5589.59,5095.04,25.52,22.49
1.50500,1,0.0426,0.471,0.365,5.499,5.588,0.9887,0.01025,253.79,62.65,0.57958,0.7360666,2.81,1.656935,1.419031,2.322858,1.971119,58.41,54.88,5519.27,5185.41,25.09,23.04
1.50550,1,0.0427,0.471,0.365,5.499,5.588,0.9887,0.01025,253.79,62.65,0.5795779999999999,0.7360640599999999,2.81,1.651058,1.412964,2.3164,1.966837,58.25,55.23,5504.03,5218.45,25.00,23.25
1.50600,1,0.0427,0.471,0.364,5.499,5.588,0.9887,0.01025,253.79,62.65,0.579576,0.73606152,2.81,1.643504,1.406911,2.305147,1.962003,58.38,56.13,5515.79,5303.54,25.07,23.77
1.50650,1,0.0427,0.470,0.364,5.499,5.588,0.9887,0.01025,253.79,62.65,0.5795739999999999,0.7360589799999999,2.81,1.637414,1.401265,2.294551,1.954191,58.25,56.36,5503.42,5325.09,25.00,23.90
